@relation fifa_final
@attribute Age integer [17, 37]
@attribute Overall integer [71, 94]
@attribute Potential integer [73, 95]
@attribute Value {Menor_que_5700, Entre_5700_e_8500, Entre_8500_e_11500, Maior_que_11500}
@attribute Special integer [1043, 2346]
@attribute InternationalReputation real [1.0, 5.0]
@attribute WeakFoot real [1.0, 5.0]
@attribute SkillMoves real [1.0, 5.0]
@attribute ContractValidUntil real [2018.0, 2026.0]
@attribute Crossing real [9.0, 93.0]
@attribute Finishing real [5.0, 95.0]
@attribute HeadingAccuracy real [8.0, 93.0]
@attribute ShortPassing real [13.0, 93.0]
@attribute Volleys real [5.0, 90.0]
@attribute Dribbling real [8.0, 97.0]
@attribute Curve real [9.0, 94.0]
@attribute FKAccuracy real [7.0, 94.0]
@attribute LongPassing real [12.0, 93.0]
@attribute BallControl real [11.0, 96.0]
@attribute Acceleration real [29.0, 97.0]
@attribute SprintSpeed real [26.0, 96.0]
@attribute Agility real [21.0, 96.0]
@attribute Reactions real [51.0, 96.0]
@attribute Balance real [22.0, 96.0]
@attribute ShotPower real [12.0, 95.0]
@attribute Jumping real [30.0, 95.0]
@attribute Stamina real [20.0, 96.0]
@attribute Strength real [27.0, 95.0]
@attribute LongShots real [6.0, 94.0]
@attribute Aggression real [11.0, 94.0]
@attribute Interceptions real [7.0, 92.0]
@attribute Positioning real [4.0, 95.0]
@attribute Vision real [11.0, 94.0]
@attribute Penalties real [10.0, 92.0]
@attribute Composure real [25.0, 96.0]
@attribute Marking real [9.0, 94.0]
@attribute StandingTackle real [7.0, 92.0]
@attribute SlidingTackle real [8.0, 91.0]
@attribute GKDiving real [1.0, 90.0]
@attribute GKHandling real [1.0, 92.0]
@attribute GKKicking real [1.0, 91.0]
@attribute GKPositioning real [1.0, 88.0]
@attribute GKReflexes real [1.0, 94.0]
@inputs Age, Overall, Potential, Special, InternationalReputation, WeakFoot, SkillMoves, ContractValidUntil, Crossing, Finishing, HeadingAccuracy, ShortPassing, Volleys, Dribbling, Curve, FKAccuracy, LongPassing, BallControl, Acceleration, SprintSpeed, Agility, Reactions, Balance, ShotPower, Jumping, Stamina, Strength, LongShots, Aggression, Interceptions, Positioning, Vision, Penalties, Composure, Marking, StandingTackle, SlidingTackle, GKDiving, GKHandling, GKKicking, GKPositioning, GKReflexes
@outputs Value
@data
32, 76, 76, Menor_que_5700, 1894, 3.0, 4.0, 3.0, 2020.0, 74.0, 34.0, 68.0, 70.0, 59.0, 73.0, 64.0, 38.0, 69.0, 76.0, 78.0, 80.0, 77.0, 72.0, 74.0, 52.0, 70.0, 82.0, 66.0, 43.0, 55.0, 75.0, 68.0, 59.0, 45.0, 73.0, 74.0, 77.0, 75.0, 10.0, 11.0, 9.0, 11.0, 6.0
29, 74, 74, Menor_que_5700, 1869, 1.0, 3.0, 3.0, 2020.0, 74.0, 32.0, 69.0, 66.0, 46.0, 73.0, 71.0, 37.0, 68.0, 72.0, 70.0, 74.0, 65.0, 67.0, 54.0, 72.0, 72.0, 77.0, 75.0, 61.0, 78.0, 75.0, 66.0, 59.0, 34.0, 66.0, 67.0, 75.0, 76.0, 15.0, 7.0, 5.0, 9.0, 8.0
29, 74, 74, Menor_que_5700, 2020, 2.0, 3.0, 3.0, 2019.0, 73.0, 57.0, 69.0, 72.0, 53.0, 71.0, 64.0, 60.0, 67.0, 79.0, 74.0, 79.0, 75.0, 73.0, 70.0, 79.0, 74.0, 89.0, 73.0, 80.0, 68.0, 75.0, 69.0, 63.0, 59.0, 68.0, 49.0, 73.0, 74.0, 13.0, 9.0, 13.0, 10.0, 14.0
26, 73, 73, Menor_que_5700, 1798, 1.0, 4.0, 3.0, 2022.0, 71.0, 71.0, 56.0, 70.0, 49.0, 75.0, 71.0, 60.0, 59.0, 73.0, 84.0, 80.0, 79.0, 69.0, 80.0, 73.0, 59.0, 63.0, 51.0, 62.0, 33.0, 35.0, 74.0, 70.0, 52.0, 70.0, 40.0, 54.0, 32.0, 9.0, 10.0, 6.0, 13.0, 15.0
22, 72, 79, Menor_que_5700, 1916, 1.0, 4.0, 3.0, 2019.0, 66.0, 40.0, 41.0, 78.0, 64.0, 77.0, 72.0, 55.0, 74.0, 78.0, 77.0, 65.0, 89.0, 66.0, 93.0, 64.0, 75.0, 74.0, 33.0, 68.0, 69.0, 68.0, 50.0, 72.0, 62.0, 68.0, 70.0, 62.0, 66.0, 12.0, 8.0, 7.0, 15.0, 6.0
22, 72, 78, Menor_que_5700, 1794, 1.0, 2.0, 3.0, 2023.0, 68.0, 56.0, 36.0, 71.0, 48.0, 76.0, 67.0, 68.0, 70.0, 75.0, 73.0, 69.0, 85.0, 72.0, 83.0, 72.0, 34.0, 74.0, 38.0, 69.0, 47.0, 51.0, 67.0, 72.0, 74.0, 68.0, 46.0, 56.0, 41.0, 5.0, 12.0, 6.0, 5.0, 8.0
31, 75, 75, Menor_que_5700, 2089, 1.0, 4.0, 3.0, 2019.0, 76.0, 68.0, 55.0, 75.0, 79.0, 76.0, 75.0, 77.0, 73.0, 76.0, 74.0, 75.0, 78.0, 75.0, 67.0, 74.0, 69.0, 78.0, 67.0, 78.0, 71.0, 74.0, 77.0, 73.0, 63.0, 64.0, 69.0, 68.0, 67.0, 9.0, 12.0, 16.0, 9.0, 16.0
29, 74, 75, Menor_que_5700, 1219, 1.0, 3.0, 1.0, 2020.0, 15.0, 12.0, 39.0, 33.0, 13.0, 17.0, 19.0, 11.0, 41.0, 21.0, 48.0, 38.0, 52.0, 69.0, 43.0, 21.0, 65.0, 26.0, 72.0, 11.0, 35.0, 11.0, 17.0, 53.0, 28.0, 65.0, 13.0, 14.0, 13.0, 72.0, 75.0, 76.0, 71.0, 75.0
29, 74, 74, Menor_que_5700, 1544, 1.0, 3.0, 2.0, 2022.0, 41.0, 39.0, 79.0, 62.0, 36.0, 42.0, 50.0, 11.0, 50.0, 60.0, 34.0, 38.0, 47.0, 69.0, 37.0, 67.0, 47.0, 71.0, 87.0, 21.0, 80.0, 71.0, 31.0, 51.0, 48.0, 66.0, 73.0, 75.0, 73.0, 10.0, 14.0, 14.0, 8.0, 8.0
32, 74, 74, Menor_que_5700, 1954, 2.0, 4.0, 3.0, 2023.0, 76.0, 66.0, 67.0, 78.0, 64.0, 71.0, 70.0, 73.0, 71.0, 73.0, 60.0, 62.0, 66.0, 74.0, 62.0, 70.0, 75.0, 76.0, 69.0, 71.0, 70.0, 59.0, 74.0, 80.0, 67.0, 73.0, 35.0, 65.0, 59.0, 12.0, 15.0, 11.0, 7.0, 6.0
26, 73, 78, Menor_que_5700, 1765, 1.0, 3.0, 2.0, 2019.0, 43.0, 32.0, 53.0, 73.0, 33.0, 57.0, 42.0, 36.0, 65.0, 69.0, 69.0, 50.0, 71.0, 72.0, 73.0, 63.0, 67.0, 92.0, 64.0, 60.0, 80.0, 72.0, 64.0, 61.0, 44.0, 65.0, 73.0, 71.0, 66.0, 7.0, 8.0, 16.0, 11.0, 8.0
22, 73, 77, Menor_que_5700, 1931, 1.0, 3.0, 2.0, 2019.0, 55.0, 48.0, 76.0, 70.0, 32.0, 65.0, 67.0, 70.0, 69.0, 69.0, 75.0, 82.0, 72.0, 65.0, 70.0, 81.0, 82.0, 78.0, 82.0, 67.0, 75.0, 64.0, 57.0, 62.0, 46.0, 63.0, 70.0, 71.0, 70.0, 9.0, 10.0, 9.0, 7.0, 6.0
22, 72, 82, Menor_que_5700, 1546, 1.0, 2.0, 2.0, 2021.0, 27.0, 23.0, 73.0, 60.0, 33.0, 38.0, 29.0, 33.0, 52.0, 44.0, 64.0, 70.0, 53.0, 58.0, 38.0, 55.0, 78.0, 70.0, 86.0, 27.0, 77.0, 66.0, 39.0, 30.0, 38.0, 55.0, 73.0, 76.0, 69.0, 14.0, 16.0, 9.0, 15.0, 13.0
22, 72, 79, Menor_que_5700, 1798, 1.0, 3.0, 3.0, 2022.0, 68.0, 70.0, 70.0, 65.0, 56.0, 74.0, 50.0, 34.0, 54.0, 69.0, 77.0, 82.0, 71.0, 70.0, 66.0, 71.0, 76.0, 91.0, 70.0, 63.0, 68.0, 35.0, 71.0, 65.0, 65.0, 70.0, 29.0, 37.0, 26.0, 13.0, 9.0, 7.0, 15.0, 11.0
23, 73, 78, Menor_que_5700, 1737, 1.0, 2.0, 2.0, 2022.0, 44.0, 35.0, 71.0, 59.0, 33.0, 59.0, 41.0, 45.0, 54.0, 61.0, 63.0, 67.0, 59.0, 67.0, 55.0, 70.0, 89.0, 77.0, 77.0, 46.0, 84.0, 68.0, 45.0, 45.0, 49.0, 65.0, 73.0, 74.0, 72.0, 13.0, 12.0, 9.0, 11.0, 10.0
23, 73, 78, Menor_que_5700, 1972, 1.0, 3.0, 3.0, 2023.0, 73.0, 50.0, 56.0, 70.0, 61.0, 73.0, 69.0, 57.0, 69.0, 72.0, 79.0, 80.0, 75.0, 71.0, 73.0, 67.0, 82.0, 83.0, 65.0, 62.0, 66.0, 69.0, 68.0, 68.0, 49.0, 69.0, 70.0, 70.0, 71.0, 14.0, 6.0, 11.0, 13.0, 10.0
28, 74, 74, Menor_que_5700, 1627, 1.0, 2.0, 2.0, 2023.0, 36.0, 43.0, 90.0, 60.0, 37.0, 32.0, 61.0, 62.0, 66.0, 40.0, 33.0, 34.0, 32.0, 63.0, 30.0, 76.0, 53.0, 61.0, 91.0, 24.0, 85.0, 72.0, 57.0, 54.0, 69.0, 55.0, 77.0, 73.0, 67.0, 11.0, 8.0, 7.0, 14.0, 9.0
23, 72, 80, Menor_que_5700, 1734, 1.0, 3.0, 3.0, 2019.0, 68.0, 65.0, 55.0, 71.0, 57.0, 75.0, 58.0, 46.0, 61.0, 72.0, 83.0, 81.0, 82.0, 65.0, 72.0, 66.0, 66.0, 75.0, 63.0, 67.0, 59.0, 16.0, 66.0, 67.0, 59.0, 52.0, 32.0, 18.0, 23.0, 15.0, 8.0, 10.0, 7.0, 6.0
31, 76, 76, Menor_que_5700, 1299, 1.0, 3.0, 1.0, 2021.0, 17.0, 13.0, 12.0, 35.0, 13.0, 14.0, 24.0, 12.0, 40.0, 18.0, 58.0, 55.0, 57.0, 75.0, 65.0, 22.0, 77.0, 43.0, 74.0, 12.0, 40.0, 26.0, 14.0, 41.0, 21.0, 56.0, 22.0, 14.0, 15.0, 80.0, 71.0, 68.0, 72.0, 79.0
27, 73, 74, Menor_que_5700, 1905, 1.0, 2.0, 3.0, 2018.0, 36.0, 73.0, 63.0, 68.0, 74.0, 71.0, 67.0, 52.0, 49.0, 72.0, 77.0, 76.0, 76.0, 72.0, 77.0, 80.0, 68.0, 84.0, 63.0, 74.0, 80.0, 55.0, 73.0, 64.0, 66.0, 70.0, 34.0, 59.0, 49.0, 12.0, 10.0, 16.0, 8.0, 7.0
22, 73, 82, Menor_que_5700, 1064, 1.0, 2.0, 1.0, 2023.0, 12.0, 16.0, 16.0, 13.0, 15.0, 11.0, 15.0, 12.0, 23.0, 14.0, 40.0, 45.0, 44.0, 68.0, 45.0, 22.0, 58.0, 30.0, 61.0, 13.0, 21.0, 10.0, 7.0, 22.0, 21.0, 35.0, 20.0, 15.0, 17.0, 75.0, 67.0, 69.0, 71.0, 76.0
33, 76, 76, Menor_que_5700, 1878, 1.0, 4.0, 4.0, 2020.0, 59.0, 80.0, 61.0, 74.0, 73.0, 79.0, 76.0, 66.0, 56.0, 78.0, 75.0, 69.0, 77.0, 78.0, 73.0, 77.0, 60.0, 68.0, 64.0, 70.0, 61.0, 30.0, 80.0, 71.0, 75.0, 76.0, 32.0, 36.0, 32.0, 14.0, 10.0, 9.0, 6.0, 9.0
26, 73, 74, Menor_que_5700, 1782, 1.0, 3.0, 3.0, 2019.0, 60.0, 70.0, 73.0, 70.0, 65.0, 71.0, 58.0, 41.0, 60.0, 72.0, 84.0, 79.0, 84.0, 72.0, 69.0, 71.0, 72.0, 65.0, 70.0, 63.0, 64.0, 32.0, 72.0, 52.0, 71.0, 72.0, 21.0, 30.0, 18.0, 15.0, 8.0, 10.0, 14.0, 6.0
26, 73, 74, Menor_que_5700, 1824, 1.0, 4.0, 3.0, 2019.0, 59.0, 73.0, 67.0, 64.0, 66.0, 70.0, 60.0, 30.0, 40.0, 66.0, 83.0, 88.0, 76.0, 69.0, 52.0, 76.0, 78.0, 88.0, 79.0, 62.0, 65.0, 34.0, 74.0, 67.0, 66.0, 64.0, 38.0, 50.0, 30.0, 11.0, 7.0, 11.0, 14.0, 11.0
23, 73, 80, Menor_que_5700, 1747, 1.0, 3.0, 3.0, 2020.0, 55.0, 38.0, 48.0, 80.0, 48.0, 63.0, 65.0, 46.0, 76.0, 76.0, 55.0, 33.0, 58.0, 68.0, 70.0, 55.0, 58.0, 65.0, 66.0, 52.0, 55.0, 71.0, 53.0, 81.0, 52.0, 75.0, 75.0, 71.0, 62.0, 12.0, 10.0, 13.0, 11.0, 6.0
24, 73, 80, Menor_que_5700, 1833, 1.0, 2.0, 2.0, 2021.0, 43.0, 38.0, 61.0, 72.0, 49.0, 62.0, 67.0, 40.0, 75.0, 72.0, 56.0, 64.0, 77.0, 76.0, 75.0, 77.0, 77.0, 84.0, 67.0, 52.0, 82.0, 68.0, 47.0, 55.0, 51.0, 72.0, 62.0, 75.0, 70.0, 6.0, 8.0, 6.0, 11.0, 8.0
24, 73, 80, Menor_que_5700, 1590, 1.0, 2.0, 2.0, 2022.0, 54.0, 35.0, 68.0, 58.0, 30.0, 55.0, 31.0, 32.0, 57.0, 53.0, 61.0, 66.0, 49.0, 67.0, 46.0, 41.0, 81.0, 73.0, 83.0, 40.0, 82.0, 75.0, 29.0, 27.0, 34.0, 58.0, 74.0, 71.0, 72.0, 9.0, 12.0, 7.0, 6.0, 12.0
25, 73, 75, Menor_que_5700, 1932, 2.0, 4.0, 3.0, 2022.0, 72.0, 59.0, 38.0, 76.0, 71.0, 73.0, 77.0, 69.0, 73.0, 77.0, 74.0, 67.0, 82.0, 69.0, 79.0, 70.0, 63.0, 72.0, 48.0, 75.0, 63.0, 64.0, 67.0, 74.0, 48.0, 67.0, 55.0, 65.0, 50.0, 15.0, 12.0, 14.0, 7.0, 14.0
21, 72, 81, Menor_que_5700, 1883, 1.0, 4.0, 4.0, 2019.0, 59.0, 66.0, 60.0, 65.0, 67.0, 77.0, 78.0, 70.0, 50.0, 75.0, 79.0, 84.0, 75.0, 76.0, 76.0, 77.0, 70.0, 72.0, 65.0, 72.0, 58.0, 31.0, 72.0, 71.0, 67.0, 78.0, 60.0, 33.0, 28.0, 13.0, 15.0, 7.0, 6.0, 9.0
30, 76, 76, Menor_que_5700, 1316, 1.0, 3.0, 1.0, 2020.0, 33.0, 22.0, 18.0, 17.0, 21.0, 17.0, 21.0, 20.0, 18.0, 23.0, 55.0, 50.0, 71.0, 68.0, 47.0, 24.0, 69.0, 42.0, 78.0, 18.0, 40.0, 28.0, 11.0, 64.0, 17.0, 63.0, 10.0, 16.0, 18.0, 76.0, 77.0, 77.0, 76.0, 74.0
30, 76, 76, Menor_que_5700, 1215, 2.0, 3.0, 1.0, 2023.0, 11.0, 18.0, 18.0, 29.0, 7.0, 16.0, 11.0, 14.0, 41.0, 22.0, 49.0, 48.0, 58.0, 79.0, 28.0, 38.0, 75.0, 33.0, 79.0, 17.0, 38.0, 12.0, 9.0, 42.0, 15.0, 64.0, 19.0, 12.0, 11.0, 77.0, 69.0, 68.0, 74.0, 78.0
30, 75, 75, Menor_que_5700, 1968, 1.0, 3.0, 3.0, 2020.0, 68.0, 61.0, 62.0, 80.0, 54.0, 65.0, 76.0, 78.0, 76.0, 78.0, 63.0, 42.0, 66.0, 74.0, 72.0, 76.0, 61.0, 70.0, 65.0, 73.0, 80.0, 72.0, 53.0, 75.0, 72.0, 69.0, 62.0, 75.0, 68.0, 9.0, 14.0, 8.0, 13.0, 7.0
30, 75, 75, Menor_que_5700, 1646, 1.0, 2.0, 2.0, 2021.0, 54.0, 23.0, 79.0, 69.0, 13.0, 55.0, 40.0, 39.0, 66.0, 67.0, 49.0, 60.0, 54.0, 66.0, 58.0, 43.0, 79.0, 73.0, 82.0, 17.0, 80.0, 75.0, 30.0, 56.0, 51.0, 70.0, 74.0, 73.0, 72.0, 9.0, 13.0, 8.0, 13.0, 6.0
21, 73, 80, Menor_que_5700, 1813, 1.0, 3.0, 3.0, 2022.0, 65.0, 46.0, 69.0, 77.0, 45.0, 66.0, 35.0, 35.0, 75.0, 75.0, 65.0, 63.0, 69.0, 65.0, 61.0, 69.0, 67.0, 67.0, 68.0, 49.0, 69.0, 74.0, 53.0, 64.0, 42.0, 62.0, 73.0, 74.0, 72.0, 15.0, 7.0, 15.0, 9.0, 15.0
22, 72, 81, Menor_que_5700, 1819, 1.0, 2.0, 3.0, 2020.0, 57.0, 66.0, 69.0, 74.0, 65.0, 80.0, 65.0, 36.0, 52.0, 81.0, 75.0, 70.0, 71.0, 65.0, 69.0, 71.0, 69.0, 68.0, 78.0, 63.0, 70.0, 30.0, 68.0, 71.0, 66.0, 68.0, 50.0, 36.0, 30.0, 14.0, 7.0, 11.0, 15.0, 7.0
32, 78, 78, Menor_que_5700, 2079, 3.0, 3.0, 3.0, 2021.0, 77.0, 62.0, 74.0, 75.0, 62.0, 74.0, 74.0, 61.0, 73.0, 75.0, 74.0, 73.0, 74.0, 78.0, 73.0, 74.0, 81.0, 74.0, 72.0, 68.0, 79.0, 76.0, 63.0, 64.0, 66.0, 75.0, 78.0, 78.0, 78.0, 8.0, 9.0, 7.0, 15.0, 10.0
30, 76, 76, Menor_que_5700, 1867, 1.0, 4.0, 3.0, 2021.0, 76.0, 55.0, 63.0, 75.0, 43.0, 77.0, 66.0, 51.0, 62.0, 80.0, 70.0, 74.0, 79.0, 75.0, 68.0, 47.0, 35.0, 79.0, 55.0, 39.0, 62.0, 71.0, 65.0, 53.0, 68.0, 60.0, 68.0, 77.0, 75.0, 9.0, 15.0, 11.0, 8.0, 16.0
27, 75, 78, Menor_que_5700, 1148, 1.0, 2.0, 1.0, 2019.0, 12.0, 13.0, 24.0, 32.0, 11.0, 11.0, 24.0, 12.0, 33.0, 28.0, 43.0, 49.0, 48.0, 71.0, 42.0, 14.0, 70.0, 41.0, 68.0, 11.0, 27.0, 15.0, 12.0, 11.0, 19.0, 55.0, 14.0, 14.0, 13.0, 78.0, 69.0, 67.0, 69.0, 83.0
28, 75, 75, Menor_que_5700, 1959, 1.0, 3.0, 3.0, 2022.0, 62.0, 44.0, 59.0, 80.0, 53.0, 64.0, 77.0, 81.0, 77.0, 72.0, 53.0, 54.0, 53.0, 69.0, 62.0, 79.0, 78.0, 75.0, 76.0, 78.0, 77.0, 75.0, 59.0, 75.0, 69.0, 69.0, 65.0, 74.0, 68.0, 8.0, 8.0, 6.0, 16.0, 13.0
26, 74, 75, Menor_que_5700, 1976, 1.0, 3.0, 2.0, 2018.0, 62.0, 46.0, 54.0, 71.0, 49.0, 62.0, 63.0, 65.0, 70.0, 67.0, 74.0, 71.0, 73.0, 72.0, 77.0, 76.0, 75.0, 80.0, 78.0, 76.0, 84.0, 74.0, 61.0, 69.0, 51.0, 75.0, 70.0, 75.0, 70.0, 11.0, 14.0, 14.0, 8.0, 14.0
29, 74, 74, Menor_que_5700, 1942, 2.0, 4.0, 3.0, 2020.0, 66.0, 76.0, 71.0, 73.0, 78.0, 68.0, 71.0, 70.0, 67.0, 73.0, 63.0, 57.0, 73.0, 72.0, 73.0, 75.0, 66.0, 81.0, 66.0, 68.0, 63.0, 46.0, 81.0, 73.0, 85.0, 75.0, 56.0, 38.0, 39.0, 11.0, 8.0, 13.0, 9.0, 13.0
29, 74, 74, Menor_que_5700, 2048, 1.0, 3.0, 3.0, 2020.0, 79.0, 70.0, 58.0, 79.0, 74.0, 80.0, 82.0, 82.0, 77.0, 79.0, 60.0, 61.0, 65.0, 70.0, 77.0, 84.0, 54.0, 53.0, 68.0, 78.0, 76.0, 69.0, 70.0, 77.0, 69.0, 75.0, 66.0, 66.0, 65.0, 16.0, 16.0, 7.0, 13.0, 8.0
28, 74, 74, Menor_que_5700, 1896, 2.0, 3.0, 3.0, 2021.0, 71.0, 68.0, 58.0, 68.0, 69.0, 76.0, 69.0, 65.0, 63.0, 75.0, 88.0, 87.0, 85.0, 70.0, 83.0, 76.0, 71.0, 58.0, 63.0, 73.0, 66.0, 45.0, 71.0, 73.0, 68.0, 66.0, 20.0, 39.0, 28.0, 11.0, 10.0, 9.0, 11.0, 9.0
27, 74, 76, Menor_que_5700, 1483, 1.0, 2.0, 2.0, 2022.0, 30.0, 22.0, 78.0, 53.0, 20.0, 43.0, 20.0, 27.0, 47.0, 54.0, 44.0, 46.0, 54.0, 69.0, 45.0, 52.0, 75.0, 59.0, 84.0, 18.0, 81.0, 73.0, 25.0, 31.0, 47.0, 57.0, 74.0, 73.0, 74.0, 16.0, 6.0, 16.0, 11.0, 16.0
