@relation fifa_final
@attribute Age integer [17, 37]
@attribute Overall integer [71, 94]
@attribute Potential integer [73, 95]
@attribute Value {Menor_que_5700, Entre_5700_e_8500, Entre_8500_e_11500, Maior_que_11500}
@attribute Special integer [1043, 2346]
@attribute InternationalReputation real [1.0, 5.0]
@attribute WeakFoot real [1.0, 5.0]
@attribute SkillMoves real [1.0, 5.0]
@attribute ContractValidUntil real [2018.0, 2026.0]
@attribute Crossing real [9.0, 93.0]
@attribute Finishing real [5.0, 95.0]
@attribute HeadingAccuracy real [8.0, 93.0]
@attribute ShortPassing real [13.0, 93.0]
@attribute Volleys real [5.0, 90.0]
@attribute Dribbling real [8.0, 97.0]
@attribute Curve real [9.0, 94.0]
@attribute FKAccuracy real [7.0, 94.0]
@attribute LongPassing real [12.0, 93.0]
@attribute BallControl real [11.0, 96.0]
@attribute Acceleration real [29.0, 97.0]
@attribute SprintSpeed real [26.0, 96.0]
@attribute Agility real [21.0, 96.0]
@attribute Reactions real [51.0, 96.0]
@attribute Balance real [22.0, 96.0]
@attribute ShotPower real [12.0, 95.0]
@attribute Jumping real [30.0, 95.0]
@attribute Stamina real [20.0, 96.0]
@attribute Strength real [27.0, 95.0]
@attribute LongShots real [6.0, 94.0]
@attribute Aggression real [11.0, 94.0]
@attribute Interceptions real [7.0, 92.0]
@attribute Positioning real [4.0, 95.0]
@attribute Vision real [11.0, 94.0]
@attribute Penalties real [10.0, 92.0]
@attribute Composure real [25.0, 96.0]
@attribute Marking real [9.0, 94.0]
@attribute StandingTackle real [7.0, 92.0]
@attribute SlidingTackle real [8.0, 91.0]
@attribute GKDiving real [1.0, 90.0]
@attribute GKHandling real [1.0, 92.0]
@attribute GKKicking real [1.0, 91.0]
@attribute GKPositioning real [1.0, 88.0]
@attribute GKReflexes real [1.0, 94.0]
@inputs Age, Overall, Potential, Special, InternationalReputation, WeakFoot, SkillMoves, ContractValidUntil, Crossing, Finishing, HeadingAccuracy, ShortPassing, Volleys, Dribbling, Curve, FKAccuracy, LongPassing, BallControl, Acceleration, SprintSpeed, Agility, Reactions, Balance, ShotPower, Jumping, Stamina, Strength, LongShots, Aggression, Interceptions, Positioning, Vision, Penalties, Composure, Marking, StandingTackle, SlidingTackle, GKDiving, GKHandling, GKKicking, GKPositioning, GKReflexes
@outputs Value
@data
27, 73, 73, Menor_que_5700, 1948, 1.0, 4.0, 3.0, 2022.0, 71.0, 67.0, 60.0, 76.0, 68.0, 74.0, 65.0, 67.0, 70.0, 72.0, 68.0, 74.0, 66.0, 68.0, 63.0, 67.0, 72.0, 91.0, 68.0, 68.0, 56.0, 68.0, 64.0, 72.0, 65.0, 69.0, 67.0, 66.0, 57.0, 6.0, 9.0, 9.0, 8.0, 6.0
22, 72, 77, Menor_que_5700, 1789, 1.0, 3.0, 3.0, 2021.0, 73.0, 66.0, 61.0, 69.0, 69.0, 73.0, 66.0, 59.0, 64.0, 71.0, 85.0, 82.0, 90.0, 69.0, 84.0, 71.0, 42.0, 67.0, 51.0, 69.0, 55.0, 29.0, 66.0, 62.0, 64.0, 61.0, 31.0, 22.0, 21.0, 12.0, 7.0, 14.0, 10.0, 15.0
24, 72, 77, Menor_que_5700, 1763, 1.0, 3.0, 3.0, 2023.0, 64.0, 69.0, 46.0, 68.0, 44.0, 76.0, 51.0, 38.0, 60.0, 70.0, 84.0, 83.0, 84.0, 68.0, 75.0, 73.0, 57.0, 73.0, 61.0, 57.0, 48.0, 47.0, 75.0, 67.0, 52.0, 64.0, 44.0, 38.0, 31.0, 9.0, 10.0, 15.0, 10.0, 16.0
29, 74, 74, Menor_que_5700, 2016, 1.0, 3.0, 3.0, 2021.0, 64.0, 53.0, 66.0, 70.0, 47.0, 73.0, 53.0, 59.0, 68.0, 72.0, 86.0, 85.0, 77.0, 71.0, 79.0, 74.0, 74.0, 85.0, 74.0, 69.0, 87.0, 70.0, 69.0, 62.0, 72.0, 61.0, 60.0, 72.0, 74.0, 7.0, 10.0, 14.0, 9.0, 11.0
26, 73, 73, Menor_que_5700, 1753, 1.0, 3.0, 4.0, 2020.0, 74.0, 66.0, 46.0, 73.0, 64.0, 78.0, 69.0, 42.0, 62.0, 75.0, 75.0, 74.0, 71.0, 72.0, 68.0, 75.0, 45.0, 76.0, 64.0, 71.0, 58.0, 20.0, 76.0, 66.0, 61.0, 76.0, 23.0, 30.0, 26.0, 7.0, 9.0, 13.0, 14.0, 10.0
26, 73, 73, Menor_que_5700, 1808, 1.0, 2.0, 3.0, 2021.0, 66.0, 66.0, 54.0, 71.0, 64.0, 79.0, 75.0, 74.0, 65.0, 76.0, 76.0, 75.0, 81.0, 73.0, 76.0, 58.0, 51.0, 71.0, 63.0, 68.0, 62.0, 31.0, 68.0, 61.0, 58.0, 69.0, 35.0, 42.0, 31.0, 7.0, 8.0, 9.0, 6.0, 8.0
31, 75, 75, Menor_que_5700, 1946, 1.0, 2.0, 2.0, 2019.0, 73.0, 42.0, 72.0, 72.0, 46.0, 61.0, 65.0, 78.0, 58.0, 72.0, 69.0, 74.0, 59.0, 76.0, 56.0, 72.0, 79.0, 87.0, 74.0, 73.0, 76.0, 69.0, 53.0, 61.0, 52.0, 68.0, 83.0, 72.0, 68.0, 13.0, 13.0, 7.0, 7.0, 14.0
32, 74, 74, Menor_que_5700, 1873, 1.0, 3.0, 4.0, 2023.0, 71.0, 50.0, 46.0, 77.0, 64.0, 76.0, 76.0, 68.0, 75.0, 80.0, 76.0, 73.0, 77.0, 72.0, 69.0, 58.0, 54.0, 74.0, 61.0, 59.0, 54.0, 66.0, 72.0, 77.0, 60.0, 72.0, 52.0, 62.0, 54.0, 4.0, 4.0, 4.0, 4.0, 4.0
21, 72, 82, Menor_que_5700, 1865, 1.0, 2.0, 3.0, 2023.0, 61.0, 49.0, 69.0, 68.0, 46.0, 71.0, 57.0, 40.0, 65.0, 70.0, 66.0, 68.0, 62.0, 68.0, 62.0, 77.0, 63.0, 88.0, 80.0, 70.0, 80.0, 70.0, 57.0, 60.0, 41.0, 66.0, 73.0, 70.0, 65.0, 11.0, 11.0, 9.0, 11.0, 7.0
34, 77, 77, Menor_que_5700, 1850, 2.0, 4.0, 4.0, 2019.0, 71.0, 62.0, 60.0, 86.0, 55.0, 76.0, 71.0, 67.0, 71.0, 78.0, 67.0, 69.0, 77.0, 72.0, 78.0, 73.0, 48.0, 71.0, 63.0, 69.0, 57.0, 46.0, 62.0, 86.0, 76.0, 73.0, 29.0, 39.0, 21.0, 14.0, 11.0, 6.0, 8.0, 11.0
24, 73, 78, Menor_que_5700, 1849, 1.0, 2.0, 3.0, 2021.0, 73.0, 37.0, 71.0, 68.0, 33.0, 66.0, 66.0, 71.0, 66.0, 71.0, 69.0, 66.0, 68.0, 66.0, 58.0, 67.0, 62.0, 72.0, 80.0, 48.0, 64.0, 73.0, 51.0, 54.0, 57.0, 71.0, 71.0, 75.0, 77.0, 7.0, 7.0, 13.0, 12.0, 10.0
25, 73, 78, Menor_que_5700, 1725, 1.0, 2.0, 2.0, 2022.0, 54.0, 45.0, 76.0, 75.0, 33.0, 50.0, 62.0, 60.0, 76.0, 57.0, 57.0, 74.0, 52.0, 71.0, 55.0, 62.0, 70.0, 70.0, 76.0, 51.0, 70.0, 68.0, 24.0, 41.0, 39.0, 66.0, 72.0, 74.0, 71.0, 10.0, 5.0, 5.0, 10.0, 10.0
22, 73, 78, Menor_que_5700, 1520, 1.0, 3.0, 2.0, 2019.0, 25.0, 16.0, 74.0, 67.0, 28.0, 53.0, 27.0, 21.0, 54.0, 66.0, 62.0, 58.0, 57.0, 68.0, 41.0, 35.0, 79.0, 68.0, 82.0, 32.0, 81.0, 70.0, 27.0, 32.0, 31.0, 69.0, 66.0, 73.0, 74.0, 10.0, 7.0, 14.0, 7.0, 15.0
28, 74, 74, Menor_que_5700, 1969, 1.0, 4.0, 2.0, 2019.0, 44.0, 56.0, 65.0, 71.0, 60.0, 65.0, 42.0, 52.0, 68.0, 67.0, 65.0, 64.0, 66.0, 72.0, 71.0, 85.0, 81.0, 84.0, 76.0, 75.0, 86.0, 73.0, 61.0, 65.0, 64.0, 68.0, 78.0, 75.0, 74.0, 15.0, 15.0, 7.0, 12.0, 15.0
29, 74, 76, Menor_que_5700, 1194, 1.0, 3.0, 1.0, 2020.0, 19.0, 14.0, 16.0, 30.0, 13.0, 17.0, 15.0, 18.0, 21.0, 23.0, 38.0, 35.0, 67.0, 72.0, 62.0, 16.0, 53.0, 31.0, 64.0, 17.0, 39.0, 14.0, 10.0, 69.0, 17.0, 66.0, 11.0, 19.0, 13.0, 74.0, 71.0, 69.0, 73.0, 74.0
21, 72, 80, Menor_que_5700, 1748, 1.0, 3.0, 4.0, 2021.0, 70.0, 70.0, 56.0, 72.0, 65.0, 79.0, 65.0, 59.0, 65.0, 75.0, 79.0, 78.0, 80.0, 59.0, 68.0, 69.0, 55.0, 59.0, 55.0, 69.0, 36.0, 29.0, 65.0, 70.0, 66.0, 64.0, 30.0, 30.0, 29.0, 9.0, 6.0, 13.0, 7.0, 11.0
22, 72, 80, Menor_que_5700, 1729, 1.0, 3.0, 4.0, 2019.0, 75.0, 74.0, 54.0, 74.0, 59.0, 77.0, 76.0, 70.0, 70.0, 76.0, 72.0, 65.0, 88.0, 66.0, 91.0, 65.0, 74.0, 38.0, 32.0, 70.0, 36.0, 15.0, 68.0, 73.0, 62.0, 68.0, 23.0, 22.0, 11.0, 11.0, 14.0, 6.0, 15.0, 7.0
22, 72, 80, Menor_que_5700, 1817, 1.0, 3.0, 3.0, 2019.0, 72.0, 69.0, 59.0, 70.0, 59.0, 73.0, 74.0, 64.0, 67.0, 70.0, 85.0, 86.0, 77.0, 64.0, 60.0, 77.0, 75.0, 65.0, 74.0, 70.0, 47.0, 21.0, 72.0, 60.0, 55.0, 64.0, 47.0, 30.0, 25.0, 9.0, 6.0, 13.0, 6.0, 16.0
34, 77, 77, Menor_que_5700, 1792, 3.0, 4.0, 2.0, 2019.0, 63.0, 80.0, 79.0, 68.0, 81.0, 62.0, 72.0, 66.0, 44.0, 69.0, 50.0, 57.0, 58.0, 79.0, 62.0, 80.0, 77.0, 53.0, 78.0, 73.0, 69.0, 27.0, 84.0, 66.0, 62.0, 81.0, 32.0, 33.0, 23.0, 7.0, 12.0, 6.0, 9.0, 11.0
33, 76, 76, Menor_que_5700, 1926, 2.0, 2.0, 4.0, 2020.0, 74.0, 72.0, 39.0, 73.0, 72.0, 78.0, 73.0, 75.0, 65.0, 76.0, 78.0, 77.0, 80.0, 75.0, 90.0, 69.0, 52.0, 85.0, 60.0, 78.0, 49.0, 37.0, 73.0, 78.0, 64.0, 74.0, 62.0, 40.0, 32.0, 9.0, 16.0, 13.0, 6.0, 6.0
26, 73, 74, Menor_que_5700, 1968, 1.0, 4.0, 4.0, 2019.0, 54.0, 59.0, 55.0, 75.0, 70.0, 75.0, 42.0, 53.0, 74.0, 76.0, 82.0, 79.0, 81.0, 71.0, 81.0, 61.0, 73.0, 90.0, 74.0, 57.0, 64.0, 65.0, 66.0, 72.0, 61.0, 74.0, 64.0, 63.0, 60.0, 15.0, 16.0, 15.0, 16.0, 9.0
21, 72, 80, Menor_que_5700, 1787, 1.0, 3.0, 3.0, 2020.0, 59.0, 74.0, 69.0, 57.0, 59.0, 74.0, 68.0, 57.0, 47.0, 69.0, 77.0, 76.0, 75.0, 73.0, 76.0, 76.0, 79.0, 78.0, 69.0, 59.0, 43.0, 29.0, 67.0, 56.0, 66.0, 64.0, 49.0, 30.0, 28.0, 12.0, 16.0, 7.0, 7.0, 6.0
30, 75, 75, Menor_que_5700, 1911, 1.0, 4.0, 3.0, 2019.0, 78.0, 41.0, 71.0, 70.0, 50.0, 67.0, 76.0, 33.0, 69.0, 72.0, 73.0, 75.0, 68.0, 71.0, 69.0, 61.0, 78.0, 85.0, 71.0, 54.0, 78.0, 74.0, 54.0, 62.0, 44.0, 69.0, 68.0, 76.0, 74.0, 15.0, 10.0, 7.0, 6.0, 11.0
23, 73, 80, Menor_que_5700, 1837, 1.0, 2.0, 3.0, 2021.0, 67.0, 58.0, 72.0, 69.0, 38.0, 65.0, 63.0, 53.0, 72.0, 67.0, 67.0, 67.0, 61.0, 71.0, 63.0, 69.0, 70.0, 73.0, 77.0, 58.0, 73.0, 70.0, 36.0, 61.0, 37.0, 68.0, 74.0, 72.0, 73.0, 6.0, 10.0, 9.0, 7.0, 9.0
23, 73, 80, Menor_que_5700, 1701, 1.0, 3.0, 2.0, 2022.0, 49.0, 40.0, 71.0, 68.0, 39.0, 59.0, 38.0, 50.0, 68.0, 67.0, 63.0, 59.0, 62.0, 68.0, 56.0, 49.0, 53.0, 63.0, 76.0, 39.0, 70.0, 75.0, 29.0, 57.0, 54.0, 63.0, 74.0, 76.0, 73.0, 7.0, 15.0, 12.0, 11.0, 11.0
21, 72, 81, Menor_que_5700, 1947, 1.0, 3.0, 3.0, 2022.0, 68.0, 52.0, 54.0, 78.0, 68.0, 78.0, 77.0, 68.0, 74.0, 78.0, 78.0, 70.0, 78.0, 64.0, 78.0, 67.0, 78.0, 78.0, 53.0, 75.0, 70.0, 58.0, 62.0, 68.0, 65.0, 64.0, 69.0, 54.0, 48.0, 8.0, 7.0, 9.0, 7.0, 8.0
30, 75, 75, Menor_que_5700, 1543, 1.0, 3.0, 2.0, 2019.0, 24.0, 29.0, 81.0, 66.0, 32.0, 27.0, 38.0, 26.0, 68.0, 52.0, 48.0, 46.0, 33.0, 73.0, 31.0, 64.0, 58.0, 65.0, 84.0, 35.0, 73.0, 74.0, 37.0, 54.0, 39.0, 73.0, 75.0, 76.0, 74.0, 15.0, 10.0, 11.0, 15.0, 10.0
30, 75, 75, Menor_que_5700, 1943, 1.0, 3.0, 3.0, 2020.0, 61.0, 49.0, 75.0, 76.0, 42.0, 69.0, 80.0, 73.0, 77.0, 75.0, 40.0, 43.0, 60.0, 74.0, 63.0, 75.0, 82.0, 72.0, 75.0, 68.0, 69.0, 75.0, 65.0, 72.0, 66.0, 80.0, 75.0, 75.0, 73.0, 6.0, 15.0, 10.0, 7.0, 6.0
30, 75, 75, Menor_que_5700, 1643, 1.0, 4.0, 2.0, 2022.0, 59.0, 42.0, 75.0, 61.0, 22.0, 46.0, 35.0, 27.0, 65.0, 56.0, 66.0, 72.0, 54.0, 70.0, 43.0, 43.0, 85.0, 66.0, 83.0, 35.0, 76.0, 79.0, 29.0, 44.0, 32.0, 70.0, 71.0, 77.0, 66.0, 13.0, 11.0, 10.0, 16.0, 14.0
31, 74, 74, Menor_que_5700, 1913, 1.0, 3.0, 3.0, 2020.0, 69.0, 70.0, 67.0, 73.0, 56.0, 73.0, 70.0, 54.0, 65.0, 73.0, 83.0, 84.0, 83.0, 70.0, 66.0, 71.0, 68.0, 75.0, 71.0, 70.0, 67.0, 50.0, 74.0, 72.0, 60.0, 73.0, 37.0, 47.0, 39.0, 14.0, 11.0, 8.0, 11.0, 12.0
25, 73, 76, Menor_que_5700, 1970, 1.0, 3.0, 3.0, 2022.0, 65.0, 64.0, 55.0, 75.0, 61.0, 72.0, 61.0, 64.0, 73.0, 75.0, 73.0, 68.0, 72.0, 70.0, 78.0, 73.0, 71.0, 77.0, 66.0, 70.0, 66.0, 74.0, 65.0, 70.0, 60.0, 70.0, 67.0, 67.0, 66.0, 8.0, 15.0, 9.0, 7.0, 13.0
25, 86, 91, Menor_que_5700, 1895, 3.0, 3.0, 2.0, 2022.0, 36.0, 40.0, 83.0, 75.0, 42.0, 57.0, 46.0, 54.0, 76.0, 77.0, 83.0, 85.0, 63.0, 83.0, 40.0, 52.0, 79.0, 73.0, 84.0, 53.0, 77.0, 82.0, 44.0, 56.0, 43.0, 82.0, 87.0, 88.0, 87.0, 11.0, 11.0, 9.0, 5.0, 14.0
33, 77, 77, Menor_que_5700, 1965, 1.0, 4.0, 3.0, 2019.0, 75.0, 69.0, 62.0, 78.0, 71.0, 73.0, 77.0, 78.0, 75.0, 77.0, 69.0, 57.0, 71.0, 79.0, 75.0, 75.0, 65.0, 65.0, 62.0, 79.0, 65.0, 43.0, 76.0, 81.0, 68.0, 77.0, 52.0, 47.0, 40.0, 7.0, 16.0, 11.0, 12.0, 15.0
31, 77, 77, Menor_que_5700, 1112, 1.0, 2.0, 1.0, 2022.0, 10.0, 9.0, 10.0, 29.0, 10.0, 10.0, 9.0, 10.0, 30.0, 28.0, 41.0, 49.0, 32.0, 74.0, 32.0, 22.0, 72.0, 38.0, 68.0, 8.0, 35.0, 13.0, 6.0, 27.0, 24.0, 61.0, 10.0, 12.0, 13.0, 78.0, 75.0, 74.0, 75.0, 79.0
30, 76, 76, Menor_que_5700, 1529, 1.0, 2.0, 2.0, 2019.0, 30.0, 25.0, 82.0, 61.0, 20.0, 51.0, 25.0, 33.0, 63.0, 60.0, 35.0, 33.0, 33.0, 70.0, 34.0, 59.0, 77.0, 64.0, 91.0, 40.0, 76.0, 76.0, 23.0, 32.0, 42.0, 67.0, 77.0, 78.0, 70.0, 15.0, 12.0, 13.0, 14.0, 15.0
30, 76, 76, Menor_que_5700, 1727, 1.0, 3.0, 2.0, 2021.0, 56.0, 30.0, 73.0, 66.0, 49.0, 58.0, 62.0, 49.0, 76.0, 62.0, 49.0, 60.0, 51.0, 67.0, 53.0, 60.0, 51.0, 61.0, 83.0, 42.0, 84.0, 75.0, 40.0, 36.0, 42.0, 70.0, 82.0, 77.0, 73.0, 12.0, 12.0, 12.0, 13.0, 11.0
28, 75, 76, Menor_que_5700, 1133, 1.0, 2.0, 1.0, 2022.0, 12.0, 11.0, 12.0, 15.0, 13.0, 15.0, 11.0, 20.0, 26.0, 25.0, 46.0, 50.0, 43.0, 66.0, 39.0, 36.0, 64.0, 25.0, 69.0, 11.0, 23.0, 22.0, 13.0, 41.0, 15.0, 54.0, 11.0, 11.0, 14.0, 79.0, 70.0, 76.0, 71.0, 78.0
28, 75, 75, Menor_que_5700, 1932, 1.0, 3.0, 2.0, 2023.0, 66.0, 43.0, 68.0, 68.0, 42.0, 55.0, 65.0, 47.0, 78.0, 75.0, 72.0, 53.0, 71.0, 75.0, 75.0, 78.0, 76.0, 78.0, 69.0, 77.0, 78.0, 77.0, 50.0, 55.0, 58.0, 68.0, 75.0, 77.0, 78.0, 15.0, 6.0, 10.0, 9.0, 13.0
31, 75, 75, Menor_que_5700, 1951, 1.0, 4.0, 3.0, 2019.0, 60.0, 45.0, 72.0, 80.0, 49.0, 71.0, 68.0, 58.0, 76.0, 77.0, 75.0, 61.0, 71.0, 65.0, 64.0, 59.0, 91.0, 85.0, 82.0, 57.0, 74.0, 70.0, 70.0, 73.0, 41.0, 68.0, 65.0, 73.0, 69.0, 7.0, 6.0, 14.0, 15.0, 8.0
30, 74, 74, Menor_que_5700, 1710, 1.0, 3.0, 3.0, 2018.0, 43.0, 75.0, 83.0, 66.0, 67.0, 68.0, 59.0, 55.0, 51.0, 69.0, 66.0, 64.0, 60.0, 64.0, 32.0, 75.0, 71.0, 67.0, 90.0, 64.0, 71.0, 39.0, 76.0, 53.0, 69.0, 60.0, 17.0, 30.0, 21.0, 11.0, 7.0, 9.0, 9.0, 9.0
30, 74, 74, Menor_que_5700, 1803, 2.0, 3.0, 3.0, 2019.0, 72.0, 66.0, 53.0, 69.0, 68.0, 77.0, 67.0, 47.0, 54.0, 76.0, 95.0, 93.0, 86.0, 67.0, 80.0, 70.0, 64.0, 74.0, 65.0, 57.0, 58.0, 24.0, 72.0, 63.0, 63.0, 65.0, 27.0, 30.0, 30.0, 11.0, 5.0, 9.0, 6.0, 5.0
28, 74, 74, Menor_que_5700, 1962, 1.0, 3.0, 4.0, 2020.0, 62.0, 78.0, 57.0, 68.0, 64.0, 77.0, 71.0, 61.0, 61.0, 75.0, 87.0, 86.0, 88.0, 66.0, 76.0, 75.0, 74.0, 82.0, 68.0, 71.0, 71.0, 43.0, 76.0, 66.0, 70.0, 74.0, 55.0, 42.0, 40.0, 6.0, 8.0, 12.0, 16.0, 10.0
30, 74, 74, Menor_que_5700, 1933, 1.0, 4.0, 3.0, 2020.0, 68.0, 73.0, 72.0, 68.0, 75.0, 69.0, 74.0, 76.0, 62.0, 75.0, 75.0, 76.0, 79.0, 71.0, 81.0, 75.0, 87.0, 72.0, 72.0, 71.0, 75.0, 29.0, 74.0, 68.0, 68.0, 69.0, 45.0, 27.0, 20.0, 8.0, 15.0, 15.0, 10.0, 8.0
30, 74, 74, Menor_que_5700, 1850, 1.0, 4.0, 4.0, 2021.0, 74.0, 57.0, 71.0, 75.0, 55.0, 74.0, 81.0, 76.0, 73.0, 75.0, 75.0, 67.0, 77.0, 78.0, 62.0, 71.0, 56.0, 67.0, 74.0, 75.0, 54.0, 54.0, 73.0, 75.0, 69.0, 72.0, 18.0, 29.0, 21.0, 9.0, 8.0, 8.0, 7.0, 12.0
