@relation fifa_final
@attribute Age integer [17, 37]
@attribute Overall integer [71, 94]
@attribute Potential integer [73, 95]
@attribute Value {Menor_que_5700, Entre_5700_e_8500, Entre_8500_e_11500, Maior_que_11500}
@attribute Special integer [1043, 2346]
@attribute InternationalReputation real [1.0, 5.0]
@attribute WeakFoot real [1.0, 5.0]
@attribute SkillMoves real [1.0, 5.0]
@attribute ContractValidUntil real [2018.0, 2026.0]
@attribute Crossing real [9.0, 93.0]
@attribute Finishing real [5.0, 95.0]
@attribute HeadingAccuracy real [8.0, 93.0]
@attribute ShortPassing real [13.0, 93.0]
@attribute Volleys real [5.0, 90.0]
@attribute Dribbling real [8.0, 97.0]
@attribute Curve real [9.0, 94.0]
@attribute FKAccuracy real [7.0, 94.0]
@attribute LongPassing real [12.0, 93.0]
@attribute BallControl real [11.0, 96.0]
@attribute Acceleration real [29.0, 97.0]
@attribute SprintSpeed real [26.0, 96.0]
@attribute Agility real [21.0, 96.0]
@attribute Reactions real [51.0, 96.0]
@attribute Balance real [22.0, 96.0]
@attribute ShotPower real [12.0, 95.0]
@attribute Jumping real [30.0, 95.0]
@attribute Stamina real [20.0, 96.0]
@attribute Strength real [27.0, 95.0]
@attribute LongShots real [6.0, 94.0]
@attribute Aggression real [11.0, 94.0]
@attribute Interceptions real [7.0, 92.0]
@attribute Positioning real [4.0, 95.0]
@attribute Vision real [11.0, 94.0]
@attribute Penalties real [10.0, 92.0]
@attribute Composure real [25.0, 96.0]
@attribute Marking real [9.0, 94.0]
@attribute StandingTackle real [7.0, 92.0]
@attribute SlidingTackle real [8.0, 91.0]
@attribute GKDiving real [1.0, 90.0]
@attribute GKHandling real [1.0, 92.0]
@attribute GKKicking real [1.0, 91.0]
@attribute GKPositioning real [1.0, 88.0]
@attribute GKReflexes real [1.0, 94.0]
@inputs Age, Overall, Potential, Special, InternationalReputation, WeakFoot, SkillMoves, ContractValidUntil, Crossing, Finishing, HeadingAccuracy, ShortPassing, Volleys, Dribbling, Curve, FKAccuracy, LongPassing, BallControl, Acceleration, SprintSpeed, Agility, Reactions, Balance, ShotPower, Jumping, Stamina, Strength, LongShots, Aggression, Interceptions, Positioning, Vision, Penalties, Composure, Marking, StandingTackle, SlidingTackle, GKDiving, GKHandling, GKKicking, GKPositioning, GKReflexes
@outputs Value
@data
18, 72, 84, Menor_que_5700, 1586, 1.0, 4.0, 2.0, 2020.0, 44.0, 26.0, 64.0, 58.0, 25.0, 45.0, 32.0, 25.0, 67.0, 54.0, 59.0, 62.0, 60.0, 68.0, 60.0, 56.0, 80.0, 73.0, 74.0, 20.0, 62.0, 73.0, 28.0, 53.0, 35.0, 74.0, 75.0, 76.0, 74.0, 14.0, 11.0, 15.0, 11.0, 7.0
20, 72, 80, Menor_que_5700, 1754, 1.0, 3.0, 3.0, 2021.0, 65.0, 66.0, 42.0, 66.0, 70.0, 77.0, 60.0, 66.0, 55.0, 73.0, 80.0, 82.0, 77.0, 64.0, 77.0, 70.0, 55.0, 66.0, 56.0, 68.0, 50.0, 26.0, 73.0, 71.0, 55.0, 65.0, 46.0, 25.0, 26.0, 15.0, 8.0, 7.0, 12.0, 5.0
33, 76, 76, Menor_que_5700, 2001, 2.0, 3.0, 4.0, 2019.0, 75.0, 73.0, 59.0, 80.0, 61.0, 74.0, 86.0, 79.0, 69.0, 77.0, 76.0, 77.0, 78.0, 74.0, 73.0, 73.0, 64.0, 78.0, 68.0, 74.0, 71.0, 42.0, 71.0, 72.0, 81.0, 72.0, 50.0, 52.0, 47.0, 8.0, 8.0, 8.0, 11.0, 12.0
27, 74, 74, Menor_que_5700, 1496, 1.0, 2.0, 2.0, 2023.0, 26.0, 21.0, 79.0, 65.0, 31.0, 44.0, 28.0, 23.0, 56.0, 51.0, 59.0, 57.0, 55.0, 77.0, 51.0, 41.0, 37.0, 62.0, 91.0, 22.0, 78.0, 74.0, 30.0, 26.0, 45.0, 70.0, 76.0, 74.0, 68.0, 15.0, 9.0, 8.0, 10.0, 7.0
23, 73, 80, Menor_que_5700, 1855, 1.0, 3.0, 3.0, 2019.0, 72.0, 35.0, 66.0, 72.0, 50.0, 68.0, 68.0, 55.0, 64.0, 70.0, 68.0, 76.0, 71.0, 70.0, 65.0, 69.0, 53.0, 77.0, 66.0, 56.0, 68.0, 70.0, 60.0, 50.0, 49.0, 68.0, 72.0, 74.0, 74.0, 15.0, 7.0, 6.0, 10.0, 9.0
20, 72, 83, Menor_que_5700, 1745, 1.0, 3.0, 3.0, 2019.0, 52.0, 26.0, 66.0, 69.0, 41.0, 69.0, 45.0, 37.0, 68.0, 70.0, 78.0, 79.0, 68.0, 69.0, 64.0, 46.0, 71.0, 72.0, 75.0, 34.0, 70.0, 68.0, 41.0, 55.0, 50.0, 67.0, 72.0, 74.0, 73.0, 5.0, 8.0, 5.0, 13.0, 12.0
30, 75, 75, Menor_que_5700, 2021, 1.0, 2.0, 3.0, 2021.0, 73.0, 48.0, 59.0, 72.0, 49.0, 75.0, 68.0, 69.0, 72.0, 76.0, 86.0, 79.0, 84.0, 73.0, 77.0, 76.0, 75.0, 82.0, 64.0, 73.0, 63.0, 72.0, 67.0, 69.0, 51.0, 74.0, 64.0, 74.0, 73.0, 15.0, 6.0, 16.0, 13.0, 8.0
25, 73, 75, Menor_que_5700, 1929, 1.0, 3.0, 3.0, 2019.0, 68.0, 72.0, 47.0, 76.0, 49.0, 77.0, 66.0, 54.0, 72.0, 77.0, 74.0, 78.0, 78.0, 67.0, 78.0, 66.0, 40.0, 71.0, 60.0, 70.0, 70.0, 65.0, 73.0, 69.0, 67.0, 70.0, 68.0, 70.0, 57.0, 12.0, 13.0, 9.0, 6.0, 10.0
23, 73, 80, Menor_que_5700, 1940, 1.0, 3.0, 3.0, 2022.0, 58.0, 51.0, 48.0, 77.0, 51.0, 70.0, 63.0, 68.0, 72.0, 72.0, 75.0, 73.0, 76.0, 75.0, 78.0, 67.0, 68.0, 81.0, 63.0, 66.0, 64.0, 71.0, 63.0, 75.0, 59.0, 79.0, 70.0, 70.0, 63.0, 12.0, 13.0, 8.0, 10.0, 10.0
25, 73, 80, Menor_que_5700, 1631, 1.0, 2.0, 2.0, 2022.0, 35.0, 39.0, 73.0, 67.0, 20.0, 64.0, 22.0, 28.0, 68.0, 65.0, 71.0, 72.0, 56.0, 66.0, 51.0, 43.0, 77.0, 72.0, 83.0, 35.0, 73.0, 70.0, 30.0, 54.0, 34.0, 71.0, 72.0, 74.0, 70.0, 10.0, 8.0, 10.0, 11.0, 8.0
26, 74, 74, Menor_que_5700, 1969, 1.0, 3.0, 2.0, 2021.0, 65.0, 54.0, 53.0, 74.0, 45.0, 61.0, 79.0, 76.0, 68.0, 66.0, 66.0, 62.0, 61.0, 68.0, 64.0, 82.0, 66.0, 83.0, 75.0, 42.0, 78.0, 74.0, 71.0, 77.0, 73.0, 66.0, 77.0, 76.0, 71.0, 13.0, 13.0, 14.0, 13.0, 9.0
25, 73, 75, Menor_que_5700, 1860, 1.0, 3.0, 3.0, 2021.0, 73.0, 66.0, 54.0, 68.0, 46.0, 76.0, 51.0, 45.0, 52.0, 67.0, 85.0, 91.0, 72.0, 64.0, 70.0, 63.0, 54.0, 87.0, 66.0, 57.0, 64.0, 67.0, 72.0, 71.0, 57.0, 59.0, 54.0, 60.0, 56.0, 13.0, 12.0, 15.0, 5.0, 7.0
21, 73, 80, Menor_que_5700, 1971, 1.0, 3.0, 3.0, 2023.0, 66.0, 54.0, 58.0, 80.0, 68.0, 77.0, 72.0, 68.0, 75.0, 81.0, 69.0, 69.0, 67.0, 70.0, 73.0, 68.0, 65.0, 69.0, 73.0, 64.0, 64.0, 67.0, 58.0, 73.0, 66.0, 76.0, 66.0, 72.0, 71.0, 9.0, 11.0, 13.0, 9.0, 6.0
33, 80, 80, Menor_que_5700, 2053, 3.0, 3.0, 3.0, 2019.0, 81.0, 54.0, 59.0, 77.0, 49.0, 75.0, 80.0, 59.0, 66.0, 78.0, 74.0, 86.0, 74.0, 82.0, 63.0, 68.0, 68.0, 80.0, 74.0, 53.0, 78.0, 76.0, 68.0, 72.0, 66.0, 74.0, 75.0, 81.0, 80.0, 11.0, 14.0, 10.0, 15.0, 7.0
30, 77, 77, Menor_que_5700, 1289, 2.0, 3.0, 1.0, 2020.0, 13.0, 10.0, 14.0, 38.0, 10.0, 25.0, 11.0, 11.0, 40.0, 26.0, 60.0, 60.0, 67.0, 70.0, 63.0, 23.0, 70.0, 40.0, 68.0, 12.0, 30.0, 25.0, 12.0, 50.0, 19.0, 50.0, 18.0, 13.0, 16.0, 78.0, 74.0, 67.0, 75.0, 81.0
30, 76, 76, Menor_que_5700, 1920, 1.0, 3.0, 3.0, 2021.0, 72.0, 51.0, 66.0, 77.0, 39.0, 77.0, 51.0, 52.0, 74.0, 71.0, 74.0, 77.0, 81.0, 75.0, 72.0, 34.0, 65.0, 80.0, 61.0, 51.0, 81.0, 71.0, 55.0, 56.0, 66.0, 73.0, 77.0, 76.0, 77.0, 15.0, 8.0, 15.0, 10.0, 13.0
30, 76, 77, Menor_que_5700, 1166, 2.0, 5.0, 1.0, 2022.0, 19.0, 13.0, 13.0, 27.0, 19.0, 20.0, 10.0, 19.0, 19.0, 33.0, 32.0, 35.0, 32.0, 70.0, 42.0, 36.0, 59.0, 29.0, 80.0, 12.0, 43.0, 22.0, 13.0, 44.0, 22.0, 56.0, 11.0, 13.0, 12.0, 72.0, 76.0, 64.0, 77.0, 78.0
28, 76, 76, Menor_que_5700, 1158, 1.0, 2.0, 1.0, 2022.0, 20.0, 11.0, 16.0, 32.0, 16.0, 11.0, 18.0, 16.0, 37.0, 18.0, 31.0, 40.0, 32.0, 73.0, 33.0, 20.0, 40.0, 37.0, 75.0, 14.0, 27.0, 20.0, 13.0, 55.0, 26.0, 45.0, 22.0, 12.0, 16.0, 76.0, 74.0, 74.0, 76.0, 77.0
30, 76, 76, Menor_que_5700, 1825, 1.0, 3.0, 2.0, 2019.0, 65.0, 40.0, 82.0, 72.0, 29.0, 62.0, 56.0, 36.0, 68.0, 65.0, 55.0, 66.0, 61.0, 71.0, 65.0, 59.0, 75.0, 76.0, 83.0, 50.0, 75.0, 74.0, 48.0, 59.0, 50.0, 69.0, 77.0, 75.0, 72.0, 11.0, 15.0, 10.0, 12.0, 11.0
28, 75, 76, Menor_que_5700, 1188, 1.0, 2.0, 1.0, 2019.0, 12.0, 12.0, 17.0, 22.0, 12.0, 18.0, 16.0, 12.0, 25.0, 11.0, 53.0, 47.0, 51.0, 76.0, 59.0, 18.0, 61.0, 34.0, 76.0, 12.0, 41.0, 15.0, 4.0, 45.0, 30.0, 59.0, 19.0, 15.0, 14.0, 80.0, 66.0, 64.0, 70.0, 81.0
31, 75, 75, Menor_que_5700, 1938, 1.0, 4.0, 3.0, 2019.0, 68.0, 63.0, 59.0, 82.0, 55.0, 67.0, 61.0, 68.0, 77.0, 77.0, 59.0, 53.0, 59.0, 75.0, 72.0, 68.0, 70.0, 72.0, 65.0, 67.0, 68.0, 66.0, 66.0, 78.0, 67.0, 76.0, 66.0, 68.0, 61.0, 16.0, 14.0, 7.0, 16.0, 8.0
26, 75, 75, Menor_que_5700, 1964, 1.0, 3.0, 3.0, 2021.0, 77.0, 48.0, 66.0, 75.0, 55.0, 66.0, 61.0, 43.0, 72.0, 67.0, 74.0, 83.0, 81.0, 73.0, 76.0, 68.0, 63.0, 73.0, 63.0, 56.0, 67.0, 75.0, 60.0, 63.0, 72.0, 68.0, 73.0, 73.0, 77.0, 15.0, 14.0, 15.0, 9.0, 11.0
26, 74, 75, Menor_que_5700, 1938, 1.0, 4.0, 3.0, 2019.0, 66.0, 24.0, 54.0, 74.0, 53.0, 66.0, 64.0, 59.0, 64.0, 68.0, 82.0, 79.0, 76.0, 70.0, 83.0, 63.0, 79.0, 94.0, 68.0, 50.0, 87.0, 74.0, 61.0, 65.0, 48.0, 75.0, 73.0, 74.0, 69.0, 13.0, 6.0, 6.0, 14.0, 12.0
29, 74, 74, Menor_que_5700, 1854, 2.0, 4.0, 3.0, 2020.0, 54.0, 76.0, 74.0, 69.0, 75.0, 72.0, 73.0, 51.0, 62.0, 71.0, 65.0, 61.0, 62.0, 75.0, 71.0, 70.0, 73.0, 69.0, 76.0, 67.0, 51.0, 46.0, 83.0, 73.0, 77.0, 73.0, 40.0, 38.0, 26.0, 8.0, 12.0, 13.0, 11.0, 10.0
