@relation fifa_final
@attribute Age integer [17, 37]
@attribute Overall integer [71, 94]
@attribute Potential integer [73, 95]
@attribute Value {Menor_que_5700, Entre_5700_e_8500, Entre_8500_e_11500, Maior_que_11500}
@attribute Special integer [1043, 2346]
@attribute InternationalReputation real [1.0, 5.0]
@attribute WeakFoot real [1.0, 5.0]
@attribute SkillMoves real [1.0, 5.0]
@attribute ContractValidUntil real [2018.0, 2026.0]
@attribute Crossing real [9.0, 93.0]
@attribute Finishing real [5.0, 95.0]
@attribute HeadingAccuracy real [8.0, 93.0]
@attribute ShortPassing real [13.0, 93.0]
@attribute Volleys real [5.0, 90.0]
@attribute Dribbling real [8.0, 97.0]
@attribute Curve real [9.0, 94.0]
@attribute FKAccuracy real [7.0, 94.0]
@attribute LongPassing real [12.0, 93.0]
@attribute BallControl real [11.0, 96.0]
@attribute Acceleration real [29.0, 97.0]
@attribute SprintSpeed real [26.0, 96.0]
@attribute Agility real [21.0, 96.0]
@attribute Reactions real [51.0, 96.0]
@attribute Balance real [22.0, 96.0]
@attribute ShotPower real [12.0, 95.0]
@attribute Jumping real [30.0, 95.0]
@attribute Stamina real [20.0, 96.0]
@attribute Strength real [27.0, 95.0]
@attribute LongShots real [6.0, 94.0]
@attribute Aggression real [11.0, 94.0]
@attribute Interceptions real [7.0, 92.0]
@attribute Positioning real [4.0, 95.0]
@attribute Vision real [11.0, 94.0]
@attribute Penalties real [10.0, 92.0]
@attribute Composure real [25.0, 96.0]
@attribute Marking real [9.0, 94.0]
@attribute StandingTackle real [7.0, 92.0]
@attribute SlidingTackle real [8.0, 91.0]
@attribute GKDiving real [1.0, 90.0]
@attribute GKHandling real [1.0, 92.0]
@attribute GKKicking real [1.0, 91.0]
@attribute GKPositioning real [1.0, 88.0]
@attribute GKReflexes real [1.0, 94.0]
@inputs Age, Overall, Potential, Special, InternationalReputation, WeakFoot, SkillMoves, ContractValidUntil, Crossing, Finishing, HeadingAccuracy, ShortPassing, Volleys, Dribbling, Curve, FKAccuracy, LongPassing, BallControl, Acceleration, SprintSpeed, Agility, Reactions, Balance, ShotPower, Jumping, Stamina, Strength, LongShots, Aggression, Interceptions, Positioning, Vision, Penalties, Composure, Marking, StandingTackle, SlidingTackle, GKDiving, GKHandling, GKKicking, GKPositioning, GKReflexes
@outputs Value
@data
31, 75, 75, Menor_que_5700, 1964, 1.0, 2.0, 3.0, 2020.0, 74.0, 56.0, 63.0, 69.0, 50.0, 74.0, 63.0, 38.0, 63.0, 72.0, 76.0, 77.0, 77.0, 73.0, 76.0, 69.0, 77.0, 83.0, 67.0, 66.0, 76.0, 75.0, 69.0, 50.0, 49.0, 71.0, 74.0, 75.0, 73.0, 13.0, 11.0, 14.0, 11.0, 11.0
29, 74, 74, Menor_que_5700, 1751, 1.0, 3.0, 2.0, 2020.0, 54.0, 33.0, 73.0, 68.0, 27.0, 60.0, 47.0, 44.0, 61.0, 63.0, 68.0, 72.0, 72.0, 67.0, 71.0, 36.0, 84.0, 67.0, 78.0, 31.0, 72.0, 72.0, 44.0, 49.0, 52.0, 73.0, 75.0, 73.0, 76.0, 11.0, 12.0, 12.0, 14.0, 13.0
23, 72, 79, Menor_que_5700, 1830, 1.0, 3.0, 3.0, 2021.0, 70.0, 64.0, 40.0, 70.0, 64.0, 74.0, 74.0, 74.0, 66.0, 76.0, 69.0, 67.0, 75.0, 73.0, 79.0, 79.0, 67.0, 68.0, 48.0, 68.0, 66.0, 52.0, 65.0, 70.0, 66.0, 65.0, 28.0, 33.0, 28.0, 14.0, 9.0, 8.0, 11.0, 15.0
23, 72, 79, Menor_que_5700, 1821, 1.0, 3.0, 3.0, 2019.0, 59.0, 73.0, 59.0, 63.0, 67.0, 77.0, 64.0, 54.0, 56.0, 70.0, 77.0, 75.0, 86.0, 73.0, 89.0, 72.0, 74.0, 81.0, 60.0, 69.0, 39.0, 42.0, 76.0, 67.0, 69.0, 66.0, 23.0, 26.0, 27.0, 8.0, 9.0, 7.0, 14.0, 16.0
26, 85, 86, Menor_que_5700, 2175, 3.0, 4.0, 3.0, 2019.0, 86.0, 72.0, 61.0, 90.0, 56.0, 82.0, 85.0, 76.0, 89.0, 86.0, 71.0, 68.0, 74.0, 85.0, 78.0, 84.0, 61.0, 90.0, 79.0, 81.0, 71.0, 66.0, 84.0, 87.0, 59.0, 78.0, 80.0, 69.0, 51.0, 14.0, 12.0, 5.0, 10.0, 13.0
27, 85, 86, Menor_que_5700, 2060, 3.0, 4.0, 4.0, 2022.0, 64.0, 88.0, 73.0, 80.0, 81.0, 85.0, 74.0, 71.0, 59.0, 83.0, 81.0, 84.0, 85.0, 85.0, 85.0, 83.0, 76.0, 79.0, 73.0, 75.0, 70.0, 42.0, 86.0, 76.0, 84.0, 85.0, 29.0, 42.0, 30.0, 11.0, 6.0, 9.0, 5.0, 6.0
34, 77, 77, Menor_que_5700, 2093, 2.0, 4.0, 4.0, 2018.0, 77.0, 66.0, 58.0, 75.0, 75.0, 76.0, 82.0, 79.0, 76.0, 78.0, 69.0, 69.0, 79.0, 78.0, 74.0, 83.0, 69.0, 63.0, 70.0, 80.0, 73.0, 69.0, 74.0, 82.0, 75.0, 78.0, 68.0, 65.0, 59.0, 11.0, 9.0, 12.0, 13.0, 7.0
31, 75, 75, Menor_que_5700, 2065, 1.0, 3.0, 3.0, 2020.0, 70.0, 70.0, 66.0, 78.0, 68.0, 72.0, 50.0, 59.0, 73.0, 78.0, 71.0, 70.0, 70.0, 75.0, 74.0, 82.0, 80.0, 80.0, 71.0, 78.0, 73.0, 73.0, 75.0, 75.0, 75.0, 82.0, 68.0, 73.0, 71.0, 10.0, 8.0, 8.0, 12.0, 9.0
31, 75, 75, Menor_que_5700, 1777, 1.0, 2.0, 2.0, 2023.0, 61.0, 52.0, 71.0, 66.0, 46.0, 51.0, 46.0, 41.0, 62.0, 64.0, 55.0, 67.0, 63.0, 77.0, 44.0, 65.0, 67.0, 74.0, 75.0, 57.0, 64.0, 74.0, 44.0, 55.0, 55.0, 75.0, 78.0, 78.0, 76.0, 7.0, 11.0, 16.0, 9.0, 6.0
32, 74, 74, Menor_que_5700, 1820, 2.0, 3.0, 4.0, 2019.0, 62.0, 74.0, 72.0, 70.0, 69.0, 74.0, 69.0, 60.0, 54.0, 76.0, 75.0, 66.0, 78.0, 75.0, 74.0, 69.0, 76.0, 67.0, 77.0, 60.0, 45.0, 23.0, 78.0, 74.0, 73.0, 78.0, 50.0, 28.0, 24.0, 6.0, 6.0, 6.0, 5.0, 5.0
25, 73, 78, Menor_que_5700, 1728, 1.0, 3.0, 2.0, 2019.0, 38.0, 32.0, 75.0, 71.0, 36.0, 58.0, 36.0, 34.0, 66.0, 65.0, 74.0, 80.0, 70.0, 68.0, 61.0, 48.0, 85.0, 78.0, 80.0, 31.0, 75.0, 67.0, 49.0, 49.0, 39.0, 65.0, 70.0, 71.0, 69.0, 10.0, 12.0, 13.0, 6.0, 12.0
24, 73, 78, Menor_que_5700, 1907, 1.0, 4.0, 3.0, 2021.0, 65.0, 52.0, 55.0, 71.0, 35.0, 70.0, 59.0, 35.0, 64.0, 67.0, 91.0, 92.0, 85.0, 70.0, 87.0, 68.0, 86.0, 78.0, 58.0, 60.0, 68.0, 74.0, 60.0, 56.0, 45.0, 65.0, 68.0, 67.0, 70.0, 13.0, 11.0, 13.0, 7.0, 7.0
25, 73, 78, Menor_que_5700, 1597, 1.0, 3.0, 2.0, 2021.0, 26.0, 35.0, 72.0, 67.0, 28.0, 42.0, 21.0, 26.0, 68.0, 64.0, 70.0, 77.0, 66.0, 67.0, 58.0, 33.0, 85.0, 80.0, 85.0, 21.0, 79.0, 69.0, 28.0, 35.0, 37.0, 58.0, 72.0, 69.0, 66.0, 6.0, 13.0, 14.0, 9.0, 9.0
24, 73, 78, Menor_que_5700, 1699, 1.0, 2.0, 2.0, 2022.0, 56.0, 44.0, 76.0, 66.0, 42.0, 59.0, 39.0, 37.0, 68.0, 64.0, 52.0, 51.0, 52.0, 68.0, 42.0, 68.0, 53.0, 71.0, 82.0, 48.0, 76.0, 70.0, 44.0, 44.0, 60.0, 60.0, 72.0, 76.0, 71.0, 13.0, 9.0, 10.0, 7.0, 9.0
20, 71, 84, Menor_que_5700, 1836, 1.0, 3.0, 3.0, 2019.0, 64.0, 56.0, 38.0, 74.0, 44.0, 73.0, 60.0, 36.0, 69.0, 72.0, 82.0, 85.0, 76.0, 69.0, 70.0, 65.0, 55.0, 69.0, 66.0, 62.0, 58.0, 66.0, 66.0, 70.0, 54.0, 77.0, 57.0, 66.0, 60.0, 15.0, 9.0, 7.0, 10.0, 13.0
22, 72, 80, Menor_que_5700, 1706, 1.0, 3.0, 3.0, 2019.0, 40.0, 75.0, 75.0, 65.0, 68.0, 68.0, 64.0, 34.0, 45.0, 73.0, 54.0, 69.0, 60.0, 60.0, 66.0, 75.0, 73.0, 68.0, 94.0, 68.0, 42.0, 13.0, 70.0, 57.0, 64.0, 68.0, 51.0, 34.0, 30.0, 6.0, 13.0, 8.0, 10.0, 14.0
34, 77, 77, Menor_que_5700, 1796, 1.0, 3.0, 2.0, 2020.0, 48.0, 83.0, 85.0, 69.0, 74.0, 65.0, 57.0, 33.0, 55.0, 74.0, 34.0, 34.0, 52.0, 84.0, 71.0, 78.0, 84.0, 55.0, 77.0, 64.0, 79.0, 45.0, 88.0, 70.0, 80.0, 81.0, 44.0, 29.0, 23.0, 15.0, 16.0, 14.0, 7.0, 10.0
26, 73, 74, Menor_que_5700, 1924, 1.0, 3.0, 3.0, 2021.0, 75.0, 65.0, 44.0, 71.0, 61.0, 76.0, 76.0, 69.0, 67.0, 71.0, 78.0, 76.0, 86.0, 65.0, 78.0, 68.0, 75.0, 72.0, 54.0, 70.0, 58.0, 63.0, 68.0, 77.0, 60.0, 64.0, 40.0, 60.0, 52.0, 7.0, 12.0, 11.0, 11.0, 8.0
26, 73, 74, Menor_que_5700, 1846, 1.0, 4.0, 4.0, 2019.0, 70.0, 59.0, 58.0, 68.0, 65.0, 76.0, 63.0, 51.0, 65.0, 71.0, 92.0, 87.0, 88.0, 68.0, 70.0, 68.0, 67.0, 74.0, 56.0, 70.0, 73.0, 34.0, 70.0, 69.0, 69.0, 73.0, 56.0, 17.0, 18.0, 10.0, 12.0, 10.0, 14.0, 8.0
22, 72, 83, Menor_que_5700, 1866, 1.0, 3.0, 2.0, 2020.0, 53.0, 58.0, 70.0, 76.0, 63.0, 68.0, 64.0, 53.0, 73.0, 72.0, 55.0, 61.0, 54.0, 68.0, 55.0, 74.0, 61.0, 62.0, 75.0, 74.0, 65.0, 69.0, 60.0, 67.0, 46.0, 73.0, 70.0, 76.0, 69.0, 11.0, 7.0, 10.0, 14.0, 13.0
33, 76, 76, Menor_que_5700, 1807, 2.0, 3.0, 3.0, 2023.0, 57.0, 83.0, 84.0, 70.0, 65.0, 69.0, 60.0, 53.0, 61.0, 75.0, 55.0, 55.0, 60.0, 74.0, 52.0, 74.0, 78.0, 67.0, 81.0, 66.0, 70.0, 23.0, 80.0, 65.0, 75.0, 72.0, 39.0, 35.0, 33.0, 7.0, 14.0, 6.0, 7.0, 14.0
26, 73, 74, Menor_que_5700, 1567, 1.0, 3.0, 2.0, 2020.0, 29.0, 77.0, 80.0, 67.0, 54.0, 63.0, 30.0, 39.0, 22.0, 60.0, 69.0, 67.0, 53.0, 69.0, 45.0, 72.0, 60.0, 64.0, 82.0, 70.0, 48.0, 25.0, 81.0, 49.0, 66.0, 62.0, 29.0, 24.0, 17.0, 8.0, 11.0, 14.0, 13.0, 10.0
22, 73, 80, Menor_que_5700, 1702, 1.0, 3.0, 2.0, 2023.0, 62.0, 35.0, 74.0, 66.0, 39.0, 64.0, 32.0, 36.0, 63.0, 65.0, 69.0, 75.0, 65.0, 70.0, 52.0, 36.0, 76.0, 76.0, 81.0, 39.0, 71.0, 71.0, 34.0, 48.0, 44.0, 61.0, 73.0, 74.0, 68.0, 9.0, 14.0, 6.0, 8.0, 7.0
31, 74, 74, Menor_que_5700, 1887, 1.0, 3.0, 3.0, 2019.0, 75.0, 66.0, 54.0, 78.0, 62.0, 74.0, 77.0, 82.0, 76.0, 75.0, 74.0, 70.0, 71.0, 62.0, 61.0, 66.0, 61.0, 85.0, 61.0, 61.0, 57.0, 48.0, 65.0, 79.0, 70.0, 61.0, 45.0, 31.0, 33.0, 11.0, 16.0, 12.0, 14.0, 15.0
26, 74, 74, Menor_que_5700, 1964, 1.0, 4.0, 2.0, 2021.0, 56.0, 59.0, 59.0, 75.0, 72.0, 70.0, 65.0, 60.0, 74.0, 72.0, 53.0, 64.0, 60.0, 74.0, 66.0, 83.0, 67.0, 70.0, 80.0, 76.0, 74.0, 71.0, 64.0, 66.0, 64.0, 72.0, 75.0, 76.0, 68.0, 9.0, 10.0, 7.0, 9.0, 16.0
28, 74, 77, Menor_que_5700, 1202, 2.0, 2.0, 1.0, 2022.0, 18.0, 10.0, 13.0, 33.0, 18.0, 17.0, 12.0, 11.0, 31.0, 24.0, 52.0, 56.0, 52.0, 68.0, 42.0, 24.0, 62.0, 32.0, 68.0, 18.0, 29.0, 29.0, 10.0, 43.0, 23.0, 62.0, 13.0, 11.0, 17.0, 75.0, 73.0, 71.0, 73.0, 74.0
31, 74, 74, Menor_que_5700, 1843, 2.0, 3.0, 4.0, 2018.0, 67.0, 71.0, 35.0, 68.0, 49.0, 77.0, 58.0, 50.0, 64.0, 77.0, 82.0, 79.0, 87.0, 72.0, 79.0, 74.0, 65.0, 77.0, 60.0, 70.0, 51.0, 52.0, 72.0, 70.0, 70.0, 71.0, 40.0, 44.0, 36.0, 9.0, 10.0, 9.0, 8.0, 11.0
26, 73, 76, Menor_que_5700, 1948, 1.0, 4.0, 3.0, 2020.0, 75.0, 63.0, 55.0, 77.0, 68.0, 73.0, 82.0, 78.0, 78.0, 74.0, 65.0, 66.0, 53.0, 68.0, 60.0, 72.0, 66.0, 73.0, 60.0, 74.0, 63.0, 57.0, 66.0, 76.0, 73.0, 69.0, 64.0, 56.0, 54.0, 12.0, 13.0, 13.0, 14.0, 7.0
26, 73, 76, Menor_que_5700, 1704, 1.0, 3.0, 3.0, 2021.0, 61.0, 59.0, 35.0, 77.0, 41.0, 64.0, 48.0, 39.0, 76.0, 66.0, 60.0, 68.0, 61.0, 76.0, 77.0, 54.0, 50.0, 77.0, 44.0, 62.0, 35.0, 71.0, 70.0, 73.0, 40.0, 57.0, 43.0, 70.0, 53.0, 13.0, 14.0, 9.0, 6.0, 12.0
25, 73, 76, Menor_que_5700, 1867, 1.0, 3.0, 3.0, 2023.0, 67.0, 63.0, 53.0, 77.0, 54.0, 73.0, 65.0, 66.0, 71.0, 75.0, 64.0, 63.0, 66.0, 70.0, 71.0, 70.0, 57.0, 69.0, 57.0, 71.0, 50.0, 59.0, 68.0, 78.0, 64.0, 70.0, 53.0, 59.0, 58.0, 14.0, 11.0, 11.0, 9.0, 11.0
26, 86, 87, Menor_que_5700, 2110, 3.0, 4.0, 4.0, 2023.0, 73.0, 84.0, 62.0, 79.0, 71.0, 87.0, 74.0, 64.0, 71.0, 86.0, 95.0, 93.0, 91.0, 86.0, 86.0, 82.0, 75.0, 84.0, 67.0, 74.0, 73.0, 35.0, 87.0, 82.0, 71.0, 80.0, 42.0, 42.0, 38.0, 10.0, 10.0, 15.0, 7.0, 14.0
27, 75, 75, Menor_que_5700, 1967, 1.0, 3.0, 3.0, 2021.0, 75.0, 56.0, 60.0, 69.0, 58.0, 74.0, 68.0, 52.0, 59.0, 76.0, 69.0, 77.0, 65.0, 73.0, 53.0, 76.0, 65.0, 78.0, 79.0, 64.0, 71.0, 74.0, 74.0, 67.0, 53.0, 68.0, 73.0, 75.0, 74.0, 12.0, 15.0, 12.0, 11.0, 10.0
26, 75, 75, Menor_que_5700, 1982, 1.0, 3.0, 3.0, 2021.0, 73.0, 48.0, 72.0, 66.0, 58.0, 72.0, 80.0, 65.0, 74.0, 71.0, 81.0, 83.0, 80.0, 68.0, 70.0, 54.0, 73.0, 81.0, 62.0, 58.0, 75.0, 73.0, 58.0, 57.0, 55.0, 68.0, 75.0, 72.0, 76.0, 10.0, 8.0, 9.0, 12.0, 13.0
27, 75, 78, Menor_que_5700, 1150, 1.0, 2.0, 1.0, 2019.0, 12.0, 14.0, 13.0, 32.0, 18.0, 14.0, 13.0, 12.0, 31.0, 22.0, 49.0, 46.0, 46.0, 71.0, 34.0, 21.0, 57.0, 27.0, 68.0, 19.0, 12.0, 20.0, 10.0, 43.0, 17.0, 63.0, 28.0, 19.0, 19.0, 74.0, 76.0, 61.0, 73.0, 79.0
27, 75, 75, Menor_que_5700, 2057, 2.0, 3.0, 3.0, 2019.0, 76.0, 58.0, 70.0, 73.0, 58.0, 75.0, 78.0, 80.0, 74.0, 75.0, 74.0, 73.0, 74.0, 73.0, 77.0, 75.0, 69.0, 68.0, 67.0, 69.0, 71.0, 74.0, 72.0, 67.0, 67.0, 68.0, 75.0, 74.0, 75.0, 6.0, 8.0, 7.0, 10.0, 15.0
29, 74, 74, Menor_que_5700, 1891, 1.0, 3.0, 3.0, 2019.0, 75.0, 64.0, 53.0, 80.0, 61.0, 75.0, 71.0, 73.0, 77.0, 79.0, 61.0, 59.0, 69.0, 68.0, 62.0, 73.0, 51.0, 58.0, 63.0, 72.0, 64.0, 58.0, 65.0, 72.0, 74.0, 64.0, 66.0, 52.0, 46.0, 12.0, 12.0, 10.0, 9.0, 7.0
28, 74, 74, Menor_que_5700, 1918, 1.0, 4.0, 3.0, 2019.0, 76.0, 61.0, 49.0, 74.0, 70.0, 71.0, 72.0, 73.0, 77.0, 75.0, 63.0, 61.0, 67.0, 70.0, 67.0, 79.0, 59.0, 77.0, 58.0, 82.0, 55.0, 65.0, 62.0, 76.0, 67.0, 68.0, 47.0, 60.0, 65.0, 10.0, 8.0, 10.0, 6.0, 6.0
