@relation fifa_final
@attribute Age integer [17, 37]
@attribute Overall integer [71, 94]
@attribute Potential integer [73, 95]
@attribute Value {Menor_que_5700, Entre_5700_e_8500, Entre_8500_e_11500, Maior_que_11500}
@attribute Special integer [1043, 2346]
@attribute InternationalReputation real [1.0, 5.0]
@attribute WeakFoot real [1.0, 5.0]
@attribute SkillMoves real [1.0, 5.0]
@attribute ContractValidUntil real [2018.0, 2026.0]
@attribute Crossing real [9.0, 93.0]
@attribute Finishing real [5.0, 95.0]
@attribute HeadingAccuracy real [8.0, 93.0]
@attribute ShortPassing real [13.0, 93.0]
@attribute Volleys real [5.0, 90.0]
@attribute Dribbling real [8.0, 97.0]
@attribute Curve real [9.0, 94.0]
@attribute FKAccuracy real [7.0, 94.0]
@attribute LongPassing real [12.0, 93.0]
@attribute BallControl real [11.0, 96.0]
@attribute Acceleration real [29.0, 97.0]
@attribute SprintSpeed real [26.0, 96.0]
@attribute Agility real [21.0, 96.0]
@attribute Reactions real [51.0, 96.0]
@attribute Balance real [22.0, 96.0]
@attribute ShotPower real [12.0, 95.0]
@attribute Jumping real [30.0, 95.0]
@attribute Stamina real [20.0, 96.0]
@attribute Strength real [27.0, 95.0]
@attribute LongShots real [6.0, 94.0]
@attribute Aggression real [11.0, 94.0]
@attribute Interceptions real [7.0, 92.0]
@attribute Positioning real [4.0, 95.0]
@attribute Vision real [11.0, 94.0]
@attribute Penalties real [10.0, 92.0]
@attribute Composure real [25.0, 96.0]
@attribute Marking real [9.0, 94.0]
@attribute StandingTackle real [7.0, 92.0]
@attribute SlidingTackle real [8.0, 91.0]
@attribute GKDiving real [1.0, 90.0]
@attribute GKHandling real [1.0, 92.0]
@attribute GKKicking real [1.0, 91.0]
@attribute GKPositioning real [1.0, 88.0]
@attribute GKReflexes real [1.0, 94.0]
@inputs Age, Overall, Potential, Special, InternationalReputation, WeakFoot, SkillMoves, ContractValidUntil, Crossing, Finishing, HeadingAccuracy, ShortPassing, Volleys, Dribbling, Curve, FKAccuracy, LongPassing, BallControl, Acceleration, SprintSpeed, Agility, Reactions, Balance, ShotPower, Jumping, Stamina, Strength, LongShots, Aggression, Interceptions, Positioning, Vision, Penalties, Composure, Marking, StandingTackle, SlidingTackle, GKDiving, GKHandling, GKKicking, GKPositioning, GKReflexes
@outputs Value
@data
31, 75, 75, Menor_que_5700, 2017, 1.0, 3.0, 3.0, 2020.0, 75.0, 55.0, 67.0, 74.0, 53.0, 74.0, 69.0, 68.0, 69.0, 74.0, 74.0, 69.0, 70.0, 74.0, 72.0, 70.0, 76.0, 73.0, 68.0, 62.0, 64.0, 74.0, 71.0, 71.0, 72.0, 70.0, 72.0, 76.0, 75.0, 14.0, 16.0, 13.0, 6.0, 7.0
28, 74, 74, Menor_que_5700, 1975, 1.0, 3.0, 3.0, 2020.0, 75.0, 58.0, 52.0, 75.0, 56.0, 73.0, 65.0, 51.0, 65.0, 73.0, 82.0, 86.0, 78.0, 74.0, 82.0, 67.0, 80.0, 82.0, 55.0, 57.0, 72.0, 70.0, 63.0, 69.0, 50.0, 74.0, 67.0, 72.0, 67.0, 7.0, 8.0, 13.0, 16.0, 15.0
32, 74, 74, Menor_que_5700, 1999, 1.0, 3.0, 4.0, 2020.0, 70.0, 66.0, 59.0, 75.0, 62.0, 75.0, 69.0, 71.0, 74.0, 74.0, 72.0, 68.0, 85.0, 74.0, 83.0, 77.0, 58.0, 69.0, 56.0, 73.0, 71.0, 59.0, 72.0, 73.0, 71.0, 68.0, 61.0, 61.0, 62.0, 16.0, 13.0, 12.0, 8.0, 10.0
24, 73, 77, Menor_que_5700, 1530, 1.0, 3.0, 2.0, 2022.0, 37.0, 23.0, 76.0, 54.0, 26.0, 37.0, 25.0, 26.0, 52.0, 50.0, 65.0, 73.0, 34.0, 67.0, 59.0, 53.0, 70.0, 67.0, 85.0, 33.0, 74.0, 71.0, 30.0, 41.0, 40.0, 69.0, 73.0, 72.0, 70.0, 6.0, 15.0, 10.0, 9.0, 7.0
31, 87, 87, Menor_que_5700, 2043, 3.0, 4.0, 4.0, 2020.0, 77.0, 86.0, 35.0, 82.0, 70.0, 91.0, 82.0, 79.0, 74.0, 89.0, 93.0, 85.0, 94.0, 88.0, 92.0, 80.0, 60.0, 75.0, 42.0, 81.0, 59.0, 36.0, 87.0, 83.0, 79.0, 81.0, 25.0, 40.0, 40.0, 7.0, 10.0, 8.0, 10.0, 4.0
28, 86, 86, Menor_que_5700, 2097, 4.0, 4.0, 3.0, 2021.0, 79.0, 87.0, 82.0, 83.0, 84.0, 75.0, 81.0, 59.0, 72.0, 82.0, 73.0, 75.0, 75.0, 91.0, 72.0, 78.0, 81.0, 87.0, 68.0, 80.0, 57.0, 58.0, 92.0, 85.0, 60.0, 83.0, 44.0, 41.0, 44.0, 6.0, 7.0, 11.0, 14.0, 14.0
34, 80, 80, Menor_que_5700, 2050, 1.0, 4.0, 2.0, 2021.0, 75.0, 58.0, 59.0, 78.0, 58.0, 75.0, 48.0, 73.0, 75.0, 77.0, 69.0, 68.0, 78.0, 78.0, 77.0, 72.0, 67.0, 89.0, 71.0, 64.0, 81.0, 79.0, 54.0, 73.0, 61.0, 68.0, 80.0, 81.0, 77.0, 9.0, 9.0, 14.0, 15.0, 8.0
31, 75, 75, Menor_que_5700, 1832, 1.0, 3.0, 2.0, 2019.0, 43.0, 39.0, 65.0, 76.0, 45.0, 61.0, 59.0, 44.0, 70.0, 70.0, 55.0, 54.0, 66.0, 68.0, 60.0, 66.0, 80.0, 74.0, 72.0, 52.0, 83.0, 78.0, 63.0, 67.0, 51.0, 70.0, 69.0, 77.0, 74.0, 7.0, 8.0, 14.0, 11.0, 11.0
31, 75, 75, Menor_que_5700, 2039, 2.0, 3.0, 3.0, 2019.0, 76.0, 40.0, 68.0, 77.0, 65.0, 74.0, 79.0, 73.0, 72.0, 74.0, 67.0, 77.0, 72.0, 72.0, 66.0, 74.0, 71.0, 74.0, 76.0, 66.0, 72.0, 74.0, 67.0, 72.0, 64.0, 74.0, 76.0, 71.0, 75.0, 7.0, 10.0, 16.0, 16.0, 6.0
28, 74, 75, Menor_que_5700, 1141, 1.0, 2.0, 1.0, 2019.0, 11.0, 12.0, 13.0, 26.0, 13.0, 14.0, 12.0, 12.0, 29.0, 26.0, 43.0, 40.0, 49.0, 69.0, 43.0, 17.0, 59.0, 23.0, 58.0, 12.0, 35.0, 16.0, 10.0, 62.0, 23.0, 68.0, 20.0, 14.0, 13.0, 74.0, 70.0, 71.0, 73.0, 79.0
26, 74, 75, Menor_que_5700, 1120, 1.0, 1.0, 1.0, 2022.0, 18.0, 10.0, 11.0, 31.0, 17.0, 13.0, 14.0, 19.0, 31.0, 12.0, 51.0, 46.0, 48.0, 72.0, 33.0, 23.0, 75.0, 29.0, 54.0, 18.0, 21.0, 10.0, 11.0, 34.0, 21.0, 66.0, 18.0, 11.0, 10.0, 78.0, 73.0, 62.0, 69.0, 77.0
22, 73, 78, Menor_que_5700, 2044, 1.0, 3.0, 4.0, 2021.0, 80.0, 69.0, 47.0, 77.0, 67.0, 81.0, 77.0, 69.0, 75.0, 81.0, 87.0, 83.0, 83.0, 67.0, 77.0, 72.0, 56.0, 73.0, 66.0, 70.0, 65.0, 70.0, 62.0, 75.0, 67.0, 75.0, 72.0, 65.0, 63.0, 8.0, 13.0, 11.0, 8.0, 8.0
25, 73, 78, Menor_que_5700, 1472, 1.0, 3.0, 2.0, 2021.0, 30.0, 23.0, 76.0, 63.0, 31.0, 45.0, 28.0, 27.0, 50.0, 50.0, 45.0, 49.0, 44.0, 66.0, 43.0, 41.0, 68.0, 52.0, 86.0, 25.0, 77.0, 73.0, 31.0, 33.0, 47.0, 64.0, 72.0, 72.0, 71.0, 7.0, 7.0, 15.0, 14.0, 11.0
24, 73, 78, Menor_que_5700, 1803, 1.0, 3.0, 3.0, 2021.0, 74.0, 31.0, 63.0, 68.0, 35.0, 73.0, 59.0, 29.0, 58.0, 74.0, 79.0, 77.0, 77.0, 74.0, 71.0, 58.0, 76.0, 67.0, 61.0, 36.0, 74.0, 71.0, 62.0, 50.0, 40.0, 68.0, 69.0, 72.0, 73.0, 11.0, 6.0, 11.0, 12.0, 12.0
29, 88, 88, Menor_que_5700, 2038, 4.0, 3.0, 3.0, 2021.0, 64.0, 55.0, 87.0, 81.0, 60.0, 68.0, 65.0, 53.0, 85.0, 81.0, 53.0, 64.0, 63.0, 87.0, 60.0, 71.0, 68.0, 66.0, 84.0, 51.0, 69.0, 92.0, 56.0, 79.0, 68.0, 91.0, 88.0, 90.0, 88.0, 15.0, 6.0, 10.0, 5.0, 6.0
28, 74, 74, Menor_que_5700, 1576, 1.0, 3.0, 2.0, 2020.0, 26.0, 23.0, 74.0, 71.0, 30.0, 44.0, 24.0, 25.0, 70.0, 63.0, 60.0, 54.0, 56.0, 67.0, 51.0, 40.0, 69.0, 82.0, 89.0, 20.0, 79.0, 75.0, 39.0, 42.0, 34.0, 67.0, 70.0, 71.0, 65.0, 10.0, 16.0, 15.0, 10.0, 12.0
22, 72, 80, Menor_que_5700, 1873, 1.0, 4.0, 3.0, 2021.0, 63.0, 67.0, 63.0, 60.0, 59.0, 76.0, 61.0, 63.0, 51.0, 73.0, 90.0, 89.0, 91.0, 65.0, 92.0, 67.0, 76.0, 75.0, 71.0, 66.0, 64.0, 26.0, 70.0, 66.0, 59.0, 71.0, 48.0, 44.0, 23.0, 15.0, 6.0, 15.0, 7.0, 12.0
34, 77, 77, Menor_que_5700, 1831, 2.0, 2.0, 3.0, 2020.0, 66.0, 83.0, 84.0, 75.0, 75.0, 68.0, 66.0, 54.0, 62.0, 72.0, 45.0, 51.0, 68.0, 78.0, 59.0, 77.0, 70.0, 67.0, 89.0, 69.0, 63.0, 34.0, 82.0, 69.0, 80.0, 77.0, 32.0, 53.0, 35.0, 1.0, 1.0, 1.0, 1.0, 1.0
34, 77, 77, Menor_que_5700, 1932, 2.0, 3.0, 3.0, 2020.0, 64.0, 79.0, 79.0, 73.0, 71.0, 70.0, 67.0, 66.0, 65.0, 83.0, 68.0, 62.0, 72.0, 74.0, 79.0, 71.0, 81.0, 69.0, 75.0, 67.0, 68.0, 33.0, 81.0, 74.0, 79.0, 77.0, 31.0, 32.0, 34.0, 15.0, 12.0, 15.0, 12.0, 11.0
28, 75, 75, Menor_que_5700, 1221, 1.0, 3.0, 1.0, 2021.0, 23.0, 14.0, 15.0, 34.0, 12.0, 20.0, 24.0, 15.0, 36.0, 20.0, 45.0, 43.0, 48.0, 71.0, 40.0, 20.0, 66.0, 43.0, 66.0, 15.0, 28.0, 20.0, 13.0, 46.0, 25.0, 54.0, 15.0, 18.0, 16.0, 77.0, 73.0, 69.0, 78.0, 73.0
27, 74, 77, Menor_que_5700, 1196, 1.0, 3.0, 1.0, 2020.0, 18.0, 18.0, 12.0, 29.0, 15.0, 20.0, 17.0, 17.0, 13.0, 23.0, 55.0, 43.0, 43.0, 63.0, 53.0, 25.0, 67.0, 31.0, 59.0, 13.0, 33.0, 22.0, 14.0, 53.0, 23.0, 62.0, 18.0, 18.0, 13.0, 76.0, 70.0, 69.0, 75.0, 78.0
27, 73, 74, Menor_que_5700, 1790, 2.0, 3.0, 3.0, 2019.0, 57.0, 77.0, 75.0, 69.0, 75.0, 65.0, 64.0, 44.0, 59.0, 70.0, 65.0, 61.0, 63.0, 72.0, 63.0, 72.0, 65.0, 70.0, 81.0, 63.0, 57.0, 33.0, 72.0, 64.0, 69.0, 70.0, 52.0, 33.0, 33.0, 15.0, 7.0, 13.0, 6.0, 6.0
26, 73, 74, Menor_que_5700, 1862, 1.0, 4.0, 3.0, 2020.0, 72.0, 75.0, 55.0, 71.0, 58.0, 76.0, 76.0, 80.0, 70.0, 71.0, 73.0, 76.0, 75.0, 62.0, 72.0, 69.0, 63.0, 73.0, 65.0, 71.0, 42.0, 27.0, 69.0, 68.0, 74.0, 66.0, 58.0, 36.0, 25.0, 16.0, 13.0, 9.0, 15.0, 7.0
20, 73, 79, Menor_que_5700, 1805, 1.0, 2.0, 2.0, 2021.0, 64.0, 40.0, 74.0, 72.0, 63.0, 64.0, 27.0, 30.0, 71.0, 71.0, 71.0, 70.0, 73.0, 71.0, 66.0, 67.0, 73.0, 73.0, 72.0, 30.0, 71.0, 72.0, 55.0, 45.0, 65.0, 70.0, 71.0, 72.0, 71.0, 7.0, 11.0, 10.0, 7.0, 6.0
24, 73, 79, Menor_que_5700, 1569, 1.0, 2.0, 2.0, 2022.0, 37.0, 21.0, 73.0, 61.0, 32.0, 48.0, 30.0, 29.0, 56.0, 59.0, 69.0, 69.0, 67.0, 68.0, 51.0, 47.0, 66.0, 68.0, 75.0, 31.0, 72.0, 76.0, 27.0, 29.0, 35.0, 66.0, 75.0, 73.0, 74.0, 7.0, 11.0, 12.0, 13.0, 8.0
17, 71, 86, Menor_que_5700, 1788, 1.0, 2.0, 4.0, 2023.0, 63.0, 58.0, 45.0, 68.0, 57.0, 76.0, 71.0, 54.0, 65.0, 74.0, 83.0, 78.0, 79.0, 64.0, 85.0, 64.0, 70.0, 72.0, 71.0, 64.0, 45.0, 41.0, 62.0, 66.0, 58.0, 70.0, 24.0, 37.0, 31.0, 13.0, 13.0, 10.0, 15.0, 12.0
30, 75, 75, Menor_que_5700, 1935, 1.0, 4.0, 3.0, 2021.0, 77.0, 59.0, 37.0, 76.0, 69.0, 67.0, 69.0, 80.0, 68.0, 69.0, 74.0, 75.0, 78.0, 82.0, 85.0, 68.0, 63.0, 82.0, 37.0, 69.0, 40.0, 73.0, 44.0, 76.0, 49.0, 70.0, 74.0, 72.0, 74.0, 15.0, 6.0, 9.0, 8.0, 11.0
26, 73, 74, Menor_que_5700, 1702, 1.0, 3.0, 2.0, 2020.0, 48.0, 78.0, 75.0, 62.0, 72.0, 60.0, 64.0, 66.0, 33.0, 67.0, 64.0, 69.0, 65.0, 73.0, 60.0, 67.0, 68.0, 71.0, 74.0, 60.0, 47.0, 38.0, 81.0, 59.0, 70.0, 74.0, 14.0, 18.0, 21.0, 16.0, 12.0, 6.0, 10.0, 14.0
30, 75, 75, Menor_que_5700, 1751, 1.0, 3.0, 2.0, 2020.0, 69.0, 30.0, 77.0, 66.0, 32.0, 60.0, 59.0, 38.0, 60.0, 64.0, 60.0, 69.0, 51.0, 69.0, 51.0, 70.0, 73.0, 60.0, 82.0, 60.0, 72.0, 73.0, 49.0, 47.0, 39.0, 66.0, 75.0, 73.0, 74.0, 6.0, 15.0, 12.0, 10.0, 6.0
31, 74, 74, Menor_que_5700, 1813, 1.0, 4.0, 4.0, 2019.0, 69.0, 71.0, 58.0, 75.0, 74.0, 77.0, 60.0, 51.0, 68.0, 77.0, 77.0, 74.0, 77.0, 72.0, 73.0, 76.0, 58.0, 72.0, 62.0, 70.0, 39.0, 40.0, 72.0, 65.0, 80.0, 72.0, 25.0, 27.0, 24.0, 7.0, 10.0, 8.0, 15.0, 10.0
31, 74, 74, Menor_que_5700, 1899, 2.0, 4.0, 4.0, 2019.0, 72.0, 62.0, 69.0, 78.0, 69.0, 75.0, 78.0, 76.0, 77.0, 76.0, 50.0, 51.0, 72.0, 72.0, 68.0, 75.0, 52.0, 61.0, 67.0, 72.0, 66.0, 50.0, 70.0, 80.0, 74.0, 76.0, 47.0, 52.0, 43.0, 11.0, 7.0, 5.0, 9.0, 13.0
31, 74, 74, Menor_que_5700, 1864, 1.0, 4.0, 3.0, 2020.0, 71.0, 72.0, 68.0, 66.0, 62.0, 75.0, 64.0, 65.0, 64.0, 73.0, 85.0, 83.0, 84.0, 74.0, 87.0, 79.0, 81.0, 79.0, 70.0, 72.0, 61.0, 23.0, 76.0, 62.0, 65.0, 75.0, 18.0, 18.0, 18.0, 7.0, 11.0, 14.0, 8.0, 9.0
26, 74, 74, Menor_que_5700, 1664, 1.0, 3.0, 2.0, 2021.0, 39.0, 33.0, 72.0, 69.0, 46.0, 46.0, 33.0, 49.0, 65.0, 50.0, 47.0, 54.0, 69.0, 73.0, 71.0, 54.0, 62.0, 56.0, 85.0, 43.0, 78.0, 77.0, 37.0, 51.0, 44.0, 75.0, 76.0, 73.0, 65.0, 7.0, 11.0, 12.0, 8.0, 9.0
23, 73, 75, Menor_que_5700, 1768, 1.0, 4.0, 3.0, 2019.0, 69.0, 70.0, 58.0, 69.0, 63.0, 74.0, 48.0, 27.0, 59.0, 74.0, 82.0, 82.0, 81.0, 71.0, 77.0, 69.0, 55.0, 81.0, 64.0, 66.0, 57.0, 45.0, 73.0, 72.0, 58.0, 60.0, 45.0, 14.0, 17.0, 9.0, 14.0, 10.0, 6.0, 9.0
33, 77, 77, Menor_que_5700, 1872, 2.0, 3.0, 3.0, 2019.0, 65.0, 80.0, 79.0, 77.0, 84.0, 72.0, 73.0, 56.0, 47.0, 76.0, 41.0, 44.0, 60.0, 83.0, 59.0, 81.0, 71.0, 51.0, 77.0, 66.0, 83.0, 30.0, 82.0, 71.0, 83.0, 79.0, 59.0, 29.0, 22.0, 16.0, 12.0, 13.0, 14.0, 16.0
33, 77, 77, Menor_que_5700, 2059, 2.0, 3.0, 4.0, 2021.0, 78.0, 66.0, 58.0, 78.0, 74.0, 81.0, 76.0, 72.0, 70.0, 80.0, 80.0, 67.0, 85.0, 76.0, 93.0, 68.0, 53.0, 69.0, 54.0, 80.0, 66.0, 66.0, 80.0, 76.0, 69.0, 78.0, 56.0, 62.0, 66.0, 14.0, 11.0, 14.0, 14.0, 7.0
30, 76, 76, Menor_que_5700, 1782, 1.0, 3.0, 2.0, 2019.0, 59.0, 43.0, 75.0, 56.0, 38.0, 55.0, 51.0, 47.0, 51.0, 62.0, 69.0, 66.0, 58.0, 70.0, 72.0, 45.0, 82.0, 75.0, 87.0, 42.0, 78.0, 74.0, 44.0, 52.0, 54.0, 68.0, 73.0, 77.0, 74.0, 6.0, 9.0, 13.0, 12.0, 13.0
30, 76, 76, Menor_que_5700, 1688, 1.0, 3.0, 2.0, 2020.0, 49.0, 36.0, 78.0, 73.0, 44.0, 25.0, 34.0, 65.0, 56.0, 73.0, 50.0, 40.0, 54.0, 61.0, 65.0, 72.0, 77.0, 50.0, 75.0, 41.0, 79.0, 72.0, 39.0, 46.0, 46.0, 68.0, 74.0, 79.0, 78.0, 10.0, 16.0, 9.0, 12.0, 10.0
30, 76, 76, Menor_que_5700, 1588, 2.0, 3.0, 2.0, 2022.0, 42.0, 22.0, 75.0, 69.0, 18.0, 31.0, 39.0, 34.0, 68.0, 67.0, 51.0, 53.0, 52.0, 69.0, 50.0, 64.0, 67.0, 55.0, 82.0, 28.0, 72.0, 78.0, 28.0, 37.0, 55.0, 73.0, 77.0, 76.0, 74.0, 13.0, 7.0, 11.0, 14.0, 10.0
32, 75, 75, Menor_que_5700, 1962, 2.0, 4.0, 3.0, 2019.0, 66.0, 70.0, 73.0, 74.0, 76.0, 77.0, 53.0, 50.0, 63.0, 78.0, 75.0, 61.0, 79.0, 83.0, 71.0, 76.0, 91.0, 74.0, 65.0, 66.0, 78.0, 48.0, 83.0, 69.0, 74.0, 69.0, 54.0, 58.0, 35.0, 10.0, 6.0, 14.0, 6.0, 6.0
28, 75, 75, Menor_que_5700, 1749, 1.0, 2.0, 2.0, 2020.0, 71.0, 34.0, 73.0, 70.0, 29.0, 58.0, 31.0, 38.0, 71.0, 68.0, 67.0, 73.0, 56.0, 69.0, 63.0, 39.0, 71.0, 87.0, 79.0, 28.0, 73.0, 76.0, 46.0, 62.0, 35.0, 64.0, 77.0, 76.0, 72.0, 9.0, 14.0, 16.0, 8.0, 10.0
28, 75, 75, Menor_que_5700, 1875, 1.0, 3.0, 3.0, 2022.0, 74.0, 38.0, 49.0, 73.0, 33.0, 74.0, 72.0, 54.0, 64.0, 73.0, 89.0, 81.0, 82.0, 75.0, 73.0, 60.0, 60.0, 91.0, 64.0, 46.0, 71.0, 68.0, 58.0, 59.0, 25.0, 73.0, 72.0, 74.0, 71.0, 6.0, 11.0, 12.0, 11.0, 12.0
