@relation fifa_final
@attribute Age integer [17, 37]
@attribute Overall integer [71, 94]
@attribute Potential integer [73, 95]
@attribute Value {Menor_que_5700, Entre_5700_e_8500, Entre_8500_e_11500, Maior_que_11500}
@attribute Special integer [1043, 2346]
@attribute InternationalReputation real [1.0, 5.0]
@attribute WeakFoot real [1.0, 5.0]
@attribute SkillMoves real [1.0, 5.0]
@attribute ContractValidUntil real [2018.0, 2026.0]
@attribute Crossing real [9.0, 93.0]
@attribute Finishing real [5.0, 95.0]
@attribute HeadingAccuracy real [8.0, 93.0]
@attribute ShortPassing real [13.0, 93.0]
@attribute Volleys real [5.0, 90.0]
@attribute Dribbling real [8.0, 97.0]
@attribute Curve real [9.0, 94.0]
@attribute FKAccuracy real [7.0, 94.0]
@attribute LongPassing real [12.0, 93.0]
@attribute BallControl real [11.0, 96.0]
@attribute Acceleration real [29.0, 97.0]
@attribute SprintSpeed real [26.0, 96.0]
@attribute Agility real [21.0, 96.0]
@attribute Reactions real [51.0, 96.0]
@attribute Balance real [22.0, 96.0]
@attribute ShotPower real [12.0, 95.0]
@attribute Jumping real [30.0, 95.0]
@attribute Stamina real [20.0, 96.0]
@attribute Strength real [27.0, 95.0]
@attribute LongShots real [6.0, 94.0]
@attribute Aggression real [11.0, 94.0]
@attribute Interceptions real [7.0, 92.0]
@attribute Positioning real [4.0, 95.0]
@attribute Vision real [11.0, 94.0]
@attribute Penalties real [10.0, 92.0]
@attribute Composure real [25.0, 96.0]
@attribute Marking real [9.0, 94.0]
@attribute StandingTackle real [7.0, 92.0]
@attribute SlidingTackle real [8.0, 91.0]
@attribute GKDiving real [1.0, 90.0]
@attribute GKHandling real [1.0, 92.0]
@attribute GKKicking real [1.0, 91.0]
@attribute GKPositioning real [1.0, 88.0]
@attribute GKReflexes real [1.0, 94.0]
@inputs Age, Overall, Potential, Special, InternationalReputation, WeakFoot, SkillMoves, ContractValidUntil, Crossing, Finishing, HeadingAccuracy, ShortPassing, Volleys, Dribbling, Curve, FKAccuracy, LongPassing, BallControl, Acceleration, SprintSpeed, Agility, Reactions, Balance, ShotPower, Jumping, Stamina, Strength, LongShots, Aggression, Interceptions, Positioning, Vision, Penalties, Composure, Marking, StandingTackle, SlidingTackle, GKDiving, GKHandling, GKKicking, GKPositioning, GKReflexes
@outputs Value
@data
19, 72, 79, Menor_que_5700, 1869, 1.0, 5.0, 3.0, 2018.0, 71.0, 63.0, 51.0, 71.0, 62.0, 73.0, 67.0, 59.0, 68.0, 72.0, 78.0, 75.0, 77.0, 64.0, 79.0, 66.0, 62.0, 72.0, 55.0, 59.0, 45.0, 55.0, 68.0, 69.0, 62.0, 64.0, 55.0, 49.0, 60.0, 8.0, 14.0, 13.0, 13.0, 14.0
23, 72, 77, Menor_que_5700, 1778, 1.0, 4.0, 3.0, 2021.0, 71.0, 74.0, 53.0, 73.0, 70.0, 75.0, 71.0, 69.0, 65.0, 71.0, 79.0, 78.0, 74.0, 63.0, 61.0, 75.0, 65.0, 67.0, 68.0, 71.0, 56.0, 11.0, 71.0, 64.0, 48.0, 68.0, 37.0, 24.0, 19.0, 8.0, 9.0, 14.0, 8.0, 16.0
23, 72, 77, Menor_que_5700, 1840, 1.0, 4.0, 3.0, 2022.0, 65.0, 70.0, 37.0, 72.0, 70.0, 71.0, 74.0, 68.0, 70.0, 75.0, 67.0, 66.0, 68.0, 70.0, 61.0, 72.0, 42.0, 67.0, 71.0, 74.0, 74.0, 36.0, 70.0, 72.0, 71.0, 74.0, 56.0, 44.0, 42.0, 7.0, 7.0, 7.0, 11.0, 13.0
22, 72, 77, Menor_que_5700, 1631, 1.0, 2.0, 3.0, 2019.0, 44.0, 72.0, 76.0, 58.0, 66.0, 66.0, 44.0, 44.0, 38.0, 68.0, 68.0, 67.0, 58.0, 70.0, 44.0, 74.0, 72.0, 64.0, 76.0, 58.0, 66.0, 26.0, 77.0, 50.0, 62.0, 68.0, 20.0, 22.0, 18.0, 10.0, 15.0, 15.0, 9.0, 14.0
21, 71, 83, Menor_que_5700, 1759, 1.0, 3.0, 3.0, 2019.0, 53.0, 59.0, 45.0, 74.0, 52.0, 73.0, 54.0, 49.0, 68.0, 73.0, 75.0, 74.0, 72.0, 65.0, 73.0, 62.0, 57.0, 68.0, 68.0, 59.0, 45.0, 46.0, 68.0, 67.0, 42.0, 62.0, 60.0, 64.0, 44.0, 6.0, 13.0, 12.0, 9.0, 10.0
30, 75, 75, Menor_que_5700, 1325, 1.0, 3.0, 1.0, 2019.0, 20.0, 20.0, 17.0, 41.0, 24.0, 16.0, 18.0, 19.0, 32.0, 33.0, 56.0, 43.0, 45.0, 68.0, 40.0, 30.0, 76.0, 44.0, 70.0, 20.0, 45.0, 30.0, 20.0, 55.0, 20.0, 58.0, 20.0, 19.0, 14.0, 75.0, 74.0, 69.0, 76.0, 76.0
32, 74, 74, Menor_que_5700, 2003, 1.0, 4.0, 3.0, 2020.0, 65.0, 66.0, 51.0, 75.0, 71.0, 71.0, 75.0, 71.0, 74.0, 80.0, 65.0, 65.0, 76.0, 70.0, 83.0, 78.0, 70.0, 78.0, 68.0, 72.0, 75.0, 60.0, 74.0, 74.0, 78.0, 72.0, 57.0, 59.0, 55.0, 14.0, 7.0, 8.0, 11.0, 7.0
23, 72, 78, Menor_que_5700, 1918, 1.0, 2.0, 3.0, 2021.0, 68.0, 67.0, 66.0, 71.0, 52.0, 72.0, 61.0, 63.0, 69.0, 71.0, 75.0, 73.0, 80.0, 67.0, 68.0, 65.0, 67.0, 71.0, 67.0, 77.0, 47.0, 72.0, 71.0, 71.0, 55.0, 66.0, 58.0, 61.0, 55.0, 8.0, 14.0, 16.0, 7.0, 13.0
28, 86, 86, Menor_que_5700, 2182, 3.0, 4.0, 3.0, 2023.0, 80.0, 60.0, 60.0, 89.0, 72.0, 86.0, 86.0, 92.0, 85.0, 89.0, 66.0, 66.0, 77.0, 84.0, 79.0, 78.0, 61.0, 78.0, 66.0, 82.0, 70.0, 78.0, 70.0, 88.0, 79.0, 86.0, 75.0, 74.0, 70.0, 7.0, 7.0, 13.0, 7.0, 8.0
28, 74, 74, Menor_que_5700, 1880, 1.0, 3.0, 3.0, 2020.0, 75.0, 40.0, 69.0, 75.0, 42.0, 72.0, 48.0, 44.0, 74.0, 74.0, 62.0, 45.0, 67.0, 75.0, 79.0, 58.0, 82.0, 80.0, 65.0, 41.0, 72.0, 76.0, 54.0, 64.0, 58.0, 69.0, 76.0, 75.0, 75.0, 16.0, 10.0, 10.0, 11.0, 16.0
29, 74, 74, Menor_que_5700, 1588, 2.0, 3.0, 2.0, 2022.0, 57.0, 44.0, 71.0, 70.0, 14.0, 48.0, 40.0, 32.0, 58.0, 68.0, 40.0, 54.0, 55.0, 70.0, 57.0, 45.0, 80.0, 63.0, 78.0, 15.0, 77.0, 74.0, 26.0, 40.0, 37.0, 66.0, 72.0, 74.0, 70.0, 12.0, 15.0, 7.0, 9.0, 16.0
29, 74, 74, Menor_que_5700, 1906, 1.0, 2.0, 3.0, 2022.0, 52.0, 61.0, 62.0, 74.0, 54.0, 63.0, 47.0, 46.0, 72.0, 70.0, 73.0, 69.0, 62.0, 72.0, 72.0, 72.0, 64.0, 78.0, 80.0, 63.0, 76.0, 69.0, 63.0, 58.0, 62.0, 68.0, 74.0, 78.0, 72.0, 9.0, 11.0, 8.0, 12.0, 8.0
21, 72, 78, Menor_que_5700, 1683, 1.0, 4.0, 3.0, 2023.0, 48.0, 73.0, 69.0, 63.0, 67.0, 74.0, 40.0, 47.0, 46.0, 72.0, 75.0, 77.0, 68.0, 70.0, 44.0, 70.0, 74.0, 64.0, 64.0, 68.0, 57.0, 31.0, 71.0, 49.0, 59.0, 59.0, 27.0, 31.0, 27.0, 13.0, 9.0, 14.0, 9.0, 13.0
19, 71, 84, Menor_que_5700, 1809, 1.0, 3.0, 3.0, 2022.0, 58.0, 66.0, 56.0, 64.0, 56.0, 75.0, 47.0, 42.0, 47.0, 71.0, 93.0, 92.0, 87.0, 64.0, 83.0, 68.0, 90.0, 75.0, 49.0, 63.0, 36.0, 48.0, 66.0, 65.0, 59.0, 72.0, 55.0, 32.0, 50.0, 10.0, 8.0, 11.0, 11.0, 12.0
23, 73, 78, Menor_que_5700, 1957, 1.0, 2.0, 3.0, 2021.0, 66.0, 63.0, 58.0, 65.0, 52.0, 71.0, 45.0, 32.0, 57.0, 68.0, 90.0, 90.0, 84.0, 72.0, 67.0, 66.0, 84.0, 91.0, 76.0, 62.0, 68.0, 70.0, 66.0, 63.0, 68.0, 64.0, 72.0, 68.0, 65.0, 7.0, 8.0, 16.0, 13.0, 14.0
26, 73, 74, Menor_que_5700, 2001, 1.0, 2.0, 3.0, 2019.0, 64.0, 59.0, 60.0, 74.0, 50.0, 76.0, 54.0, 54.0, 68.0, 70.0, 78.0, 76.0, 78.0, 74.0, 79.0, 72.0, 79.0, 79.0, 78.0, 65.0, 80.0, 74.0, 72.0, 70.0, 60.0, 67.0, 66.0, 77.0, 76.0, 11.0, 5.0, 10.0, 6.0, 7.0
27, 73, 74, Menor_que_5700, 1766, 1.0, 3.0, 3.0, 2021.0, 71.0, 72.0, 58.0, 78.0, 59.0, 70.0, 65.0, 70.0, 72.0, 73.0, 69.0, 54.0, 72.0, 65.0, 71.0, 67.0, 62.0, 62.0, 59.0, 71.0, 39.0, 27.0, 72.0, 78.0, 64.0, 75.0, 32.0, 42.0, 34.0, 5.0, 8.0, 6.0, 13.0, 6.0
23, 72, 80, Menor_que_5700, 1738, 1.0, 3.0, 3.0, 2019.0, 68.0, 73.0, 63.0, 63.0, 57.0, 74.0, 55.0, 55.0, 48.0, 72.0, 85.0, 83.0, 83.0, 67.0, 65.0, 65.0, 47.0, 64.0, 65.0, 61.0, 46.0, 25.0, 73.0, 71.0, 61.0, 65.0, 47.0, 21.0, 21.0, 14.0, 7.0, 10.0, 14.0, 15.0
23, 72, 80, Menor_que_5700, 1782, 1.0, 3.0, 3.0, 2020.0, 66.0, 66.0, 53.0, 70.0, 45.0, 81.0, 59.0, 49.0, 64.0, 77.0, 78.0, 79.0, 77.0, 68.0, 59.0, 63.0, 55.0, 70.0, 61.0, 55.0, 55.0, 47.0, 64.0, 67.0, 54.0, 68.0, 45.0, 47.0, 50.0, 8.0, 14.0, 9.0, 13.0, 14.0
22, 72, 80, Menor_que_5700, 1823, 1.0, 3.0, 4.0, 2020.0, 67.0, 62.0, 59.0, 68.0, 58.0, 73.0, 66.0, 54.0, 64.0, 72.0, 84.0, 84.0, 87.0, 65.0, 80.0, 62.0, 70.0, 80.0, 64.0, 59.0, 38.0, 33.0, 64.0, 67.0, 58.0, 65.0, 33.0, 41.0, 48.0, 13.0, 12.0, 13.0, 10.0, 15.0
20, 72, 80, Menor_que_5700, 1819, 1.0, 3.0, 3.0, 2020.0, 65.0, 72.0, 73.0, 74.0, 66.0, 71.0, 40.0, 30.0, 58.0, 73.0, 72.0, 76.0, 71.0, 69.0, 54.0, 74.0, 65.0, 70.0, 84.0, 70.0, 53.0, 45.0, 72.0, 69.0, 65.0, 64.0, 43.0, 46.0, 37.0, 11.0, 13.0, 14.0, 9.0, 15.0
26, 74, 76, Menor_que_5700, 1183, 1.0, 2.0, 1.0, 2019.0, 12.0, 12.0, 18.0, 34.0, 14.0, 11.0, 9.0, 12.0, 35.0, 23.0, 44.0, 42.0, 43.0, 73.0, 57.0, 25.0, 69.0, 35.0, 55.0, 19.0, 41.0, 13.0, 18.0, 45.0, 27.0, 62.0, 10.0, 15.0, 11.0, 72.0, 77.0, 65.0, 72.0, 75.0
23, 73, 79, Menor_que_5700, 1846, 1.0, 4.0, 3.0, 2021.0, 45.0, 46.0, 59.0, 77.0, 45.0, 71.0, 74.0, 68.0, 76.0, 75.0, 55.0, 55.0, 60.0, 68.0, 54.0, 75.0, 75.0, 73.0, 69.0, 65.0, 68.0, 68.0, 62.0, 75.0, 51.0, 66.0, 71.0, 69.0, 63.0, 7.0, 5.0, 11.0, 5.0, 6.0
23, 73, 79, Menor_que_5700, 1700, 1.0, 3.0, 2.0, 2023.0, 36.0, 43.0, 76.0, 62.0, 43.0, 52.0, 27.0, 29.0, 56.0, 63.0, 67.0, 72.0, 67.0, 65.0, 69.0, 54.0, 90.0, 76.0, 86.0, 33.0, 70.0, 71.0, 54.0, 43.0, 31.0, 71.0, 71.0, 71.0, 64.0, 6.0, 8.0, 14.0, 16.0, 15.0
26, 74, 74, Menor_que_5700, 1902, 1.0, 4.0, 3.0, 2018.0, 71.0, 51.0, 71.0, 69.0, 58.0, 73.0, 46.0, 49.0, 66.0, 71.0, 77.0, 71.0, 72.0, 73.0, 77.0, 55.0, 71.0, 82.0, 62.0, 52.0, 53.0, 71.0, 59.0, 51.0, 62.0, 67.0, 80.0, 72.0, 73.0, 11.0, 10.0, 18.0, 11.0, 14.0
26, 74, 74, Menor_que_5700, 1918, 1.0, 3.0, 3.0, 2021.0, 68.0, 36.0, 75.0, 76.0, 54.0, 75.0, 65.0, 49.0, 67.0, 69.0, 69.0, 76.0, 80.0, 68.0, 58.0, 56.0, 77.0, 76.0, 58.0, 55.0, 82.0, 73.0, 58.0, 56.0, 48.0, 67.0, 75.0, 74.0, 77.0, 13.0, 10.0, 17.0, 13.0, 15.0
26, 73, 74, Menor_que_5700, 1765, 1.0, 2.0, 2.0, 2022.0, 44.0, 74.0, 78.0, 59.0, 64.0, 69.0, 49.0, 41.0, 53.0, 68.0, 74.0, 77.0, 74.0, 65.0, 58.0, 69.0, 77.0, 78.0, 78.0, 73.0, 68.0, 21.0, 75.0, 52.0, 68.0, 68.0, 39.0, 37.0, 30.0, 12.0, 11.0, 9.0, 7.0, 14.0
24, 73, 80, Menor_que_5700, 1721, 1.0, 2.0, 3.0, 2023.0, 33.0, 34.0, 58.0, 76.0, 28.0, 74.0, 38.0, 37.0, 73.0, 77.0, 64.0, 68.0, 69.0, 67.0, 65.0, 47.0, 73.0, 79.0, 75.0, 40.0, 70.0, 69.0, 55.0, 68.0, 36.0, 65.0, 70.0, 68.0, 64.0, 10.0, 11.0, 9.0, 7.0, 9.0
30, 75, 75, Menor_que_5700, 1759, 1.0, 3.0, 2.0, 2021.0, 53.0, 48.0, 77.0, 71.0, 44.0, 61.0, 69.0, 67.0, 57.0, 59.0, 55.0, 64.0, 46.0, 67.0, 48.0, 51.0, 68.0, 54.0, 84.0, 58.0, 88.0, 66.0, 34.0, 51.0, 46.0, 65.0, 72.0, 77.0, 72.0, 11.0, 7.0, 8.0, 10.0, 16.0
31, 74, 74, Menor_que_5700, 1986, 1.0, 4.0, 4.0, 2020.0, 64.0, 68.0, 61.0, 76.0, 76.0, 74.0, 74.0, 64.0, 68.0, 74.0, 76.0, 76.0, 82.0, 72.0, 71.0, 74.0, 48.0, 84.0, 59.0, 70.0, 77.0, 58.0, 75.0, 74.0, 66.0, 71.0, 67.0, 63.0, 46.0, 11.0, 9.0, 9.0, 12.0, 8.0
25, 73, 76, Menor_que_5700, 2004, 1.0, 3.0, 3.0, 2019.0, 64.0, 69.0, 70.0, 73.0, 52.0, 73.0, 64.0, 69.0, 70.0, 70.0, 65.0, 63.0, 72.0, 73.0, 73.0, 66.0, 86.0, 91.0, 66.0, 69.0, 81.0, 69.0, 69.0, 72.0, 54.0, 64.0, 67.0, 70.0, 69.0, 7.0, 11.0, 12.0, 11.0, 14.0
28, 87, 87, Menor_que_5700, 2009, 3.0, 4.0, 3.0, 2023.0, 55.0, 90.0, 81.0, 74.0, 87.0, 83.0, 70.0, 51.0, 49.0, 83.0, 78.0, 85.0, 77.0, 87.0, 63.0, 86.0, 77.0, 80.0, 76.0, 80.0, 77.0, 40.0, 91.0, 65.0, 78.0, 81.0, 34.0, 33.0, 32.0, 6.0, 8.0, 15.0, 12.0, 6.0
22, 85, 92, Menor_que_5700, 2050, 3.0, 3.0, 4.0, 2023.0, 82.0, 82.0, 50.0, 83.0, 79.0, 86.0, 83.0, 76.0, 82.0, 85.0, 85.0, 82.0, 79.0, 82.0, 76.0, 86.0, 58.0, 76.0, 61.0, 88.0, 45.0, 45.0, 82.0, 84.0, 62.0, 83.0, 40.0, 42.0, 39.0, 13.0, 9.0, 6.0, 12.0, 10.0
25, 86, 89, Menor_que_5700, 2149, 3.0, 4.0, 4.0, 2021.0, 72.0, 60.0, 55.0, 90.0, 64.0, 90.0, 73.0, 64.0, 89.0, 88.0, 69.0, 62.0, 87.0, 85.0, 94.0, 56.0, 64.0, 77.0, 52.0, 58.0, 89.0, 84.0, 71.0, 87.0, 64.0, 93.0, 78.0, 83.0, 80.0, 12.0, 12.0, 15.0, 15.0, 10.0
33, 77, 77, Menor_que_5700, 1904, 2.0, 3.0, 4.0, 2022.0, 70.0, 80.0, 73.0, 73.0, 74.0, 77.0, 67.0, 63.0, 69.0, 81.0, 63.0, 59.0, 72.0, 75.0, 74.0, 78.0, 80.0, 67.0, 75.0, 76.0, 80.0, 25.0, 81.0, 76.0, 72.0, 82.0, 21.0, 26.0, 20.0, 14.0, 13.0, 11.0, 6.0, 13.0
30, 76, 76, Menor_que_5700, 1934, 1.0, 3.0, 2.0, 2018.0, 55.0, 40.0, 55.0, 79.0, 48.0, 59.0, 58.0, 59.0, 70.0, 71.0, 77.0, 73.0, 78.0, 73.0, 88.0, 68.0, 69.0, 90.0, 64.0, 64.0, 63.0, 79.0, 65.0, 65.0, 56.0, 80.0, 73.0, 77.0, 74.0, 7.0, 7.0, 8.0, 16.0, 6.0
30, 76, 76, Menor_que_5700, 1758, 2.0, 3.0, 2.0, 2019.0, 45.0, 32.0, 72.0, 75.0, 35.0, 61.0, 38.0, 36.0, 67.0, 70.0, 63.0, 53.0, 65.0, 77.0, 66.0, 47.0, 87.0, 68.0, 68.0, 35.0, 76.0, 83.0, 32.0, 63.0, 50.0, 72.0, 80.0, 82.0, 78.0, 13.0, 9.0, 12.0, 13.0, 7.0
30, 76, 76, Menor_que_5700, 1559, 2.0, 3.0, 2.0, 2019.0, 45.0, 22.0, 75.0, 67.0, 24.0, 58.0, 30.0, 34.0, 65.0, 66.0, 31.0, 39.0, 44.0, 65.0, 31.0, 59.0, 74.0, 61.0, 80.0, 31.0, 68.0, 80.0, 24.0, 56.0, 34.0, 69.0, 75.0, 80.0, 76.0, 12.0, 15.0, 11.0, 12.0, 15.0
30, 76, 76, Menor_que_5700, 2051, 2.0, 3.0, 2.0, 2019.0, 73.0, 57.0, 63.0, 80.0, 71.0, 73.0, 74.0, 71.0, 79.0, 77.0, 65.0, 64.0, 65.0, 75.0, 72.0, 76.0, 47.0, 89.0, 78.0, 69.0, 80.0, 70.0, 63.0, 73.0, 68.0, 76.0, 69.0, 71.0, 70.0, 7.0, 14.0, 16.0, 16.0, 16.0
31, 75, 75, Menor_que_5700, 2060, 1.0, 3.0, 3.0, 2020.0, 75.0, 67.0, 55.0, 75.0, 55.0, 72.0, 73.0, 70.0, 77.0, 73.0, 81.0, 80.0, 80.0, 70.0, 73.0, 67.0, 72.0, 86.0, 75.0, 70.0, 76.0, 63.0, 72.0, 77.0, 61.0, 70.0, 69.0, 70.0, 64.0, 9.0, 15.0, 15.0, 10.0, 13.0
29, 74, 74, Menor_que_5700, 1747, 1.0, 3.0, 3.0, 2019.0, 64.0, 77.0, 80.0, 65.0, 73.0, 70.0, 55.0, 47.0, 55.0, 72.0, 62.0, 37.0, 63.0, 70.0, 49.0, 78.0, 82.0, 70.0, 87.0, 71.0, 73.0, 25.0, 76.0, 58.0, 80.0, 75.0, 21.0, 19.0, 18.0, 14.0, 10.0, 6.0, 8.0, 12.0
30, 74, 74, Menor_que_5700, 1872, 2.0, 3.0, 4.0, 2019.0, 77.0, 68.0, 59.0, 75.0, 71.0, 77.0, 79.0, 74.0, 67.0, 80.0, 77.0, 77.0, 72.0, 65.0, 77.0, 72.0, 66.0, 32.0, 73.0, 77.0, 60.0, 41.0, 71.0, 68.0, 76.0, 73.0, 35.0, 31.0, 24.0, 9.0, 14.0, 7.0, 12.0, 9.0
27, 74, 76, Menor_que_5700, 1696, 1.0, 3.0, 2.0, 2020.0, 33.0, 43.0, 79.0, 58.0, 29.0, 66.0, 41.0, 32.0, 60.0, 67.0, 67.0, 66.0, 62.0, 70.0, 54.0, 47.0, 73.0, 74.0, 78.0, 32.0, 80.0, 72.0, 49.0, 60.0, 37.0, 65.0, 74.0, 72.0, 67.0, 15.0, 8.0, 15.0, 6.0, 10.0
26, 74, 76, Menor_que_5700, 1855, 1.0, 3.0, 2.0, 2020.0, 44.0, 32.0, 68.0, 71.0, 41.0, 65.0, 47.0, 37.0, 69.0, 66.0, 69.0, 66.0, 64.0, 74.0, 61.0, 73.0, 91.0, 83.0, 76.0, 69.0, 87.0, 77.0, 52.0, 57.0, 36.0, 68.0, 73.0, 76.0, 72.0, 15.0, 12.0, 12.0, 12.0, 8.0
